wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3196;547;3743;0.83;0.14;0.98;13;3;10;4158;0;0;18371;4143;14162;66;t00;2022-10-07
dolnoœl¹skie;212;44;256;0.73;0.15;0.88;0;0;0;208;0;0;1111;276;833;2;t02;2022-10-07
kujawsko-pomorskie;132;34;166;0.64;0.16;0.80;0;0;0;282;0;0;840;188;645;7;t04;2022-10-07
lubelskie;215;28;243;1.02;0.13;1.16;4;1;3;322;0;0;1179;270;908;1;t06;2022-10-07
lubuskie;104;15;119;1.03;0.15;1.18;0;0;0;113;0;0;482;126;354;2;t08;2022-10-07
³ódzkie;222;32;254;0.91;0.13;1.04;0;0;0;276;0;0;1174;288;884;2;t10;2022-10-07
ma³opolskie;326;44;370;0.95;0.13;1.08;2;0;2;431;0;0;1665;390;1267;8;t12;2022-10-07
mazowieckie;482;77;559;0.89;0.14;1.03;2;1;1;620;0;0;2981;603;2373;5;t14;2022-10-07
opolskie;76;19;95;0.77;0.19;0.97;0;0;0;105;0;0;532;118;412;2;t16;2022-10-07
podkarpackie;132;20;152;0.62;0.09;0.71;1;0;1;143;0;0;801;169;631;1;t18;2022-10-07
podlaskie;104;12;116;0.88;0.10;0.99;0;0;0;193;0;0;483;129;352;2;t20;2022-10-07
pomorskie;136;36;172;0.58;0.15;0.73;0;0;0;239;0;0;923;192;725;6;t22;2022-10-07
œl¹skie;408;60;468;0.91;0.13;1.04;1;0;1;561;0;0;2009;518;1483;8;t24;2022-10-07
œwiêtokrzyskie;126;16;142;1.02;0.13;1.15;0;0;0;138;0;0;924;162;760;2;t26;2022-10-07
warmiñsko-mazurskie;105;18;123;0.74;0.13;0.87;1;0;1;140;0;0;627;142;481;4;t28;2022-10-07
wielkopolskie;230;53;283;0.66;0.15;0.81;1;1;0;238;0;0;1279;310;958;11;t30;2022-10-07
zachodniopomorskie;115;26;141;0.68;0.15;0.83;0;0;0;148;0;0;574;157;416;1;t32;2022-10-07
