wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;6;5;11;0.00;0.00;0.00;0;0;0;1;0;0;392;11;381;0;t00;2023-09-10
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2023-09-10
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t04;2023-09-10
lubelskie;0;1;1;0;0.00;0.00;0;0;0;1;0;0;9;1;8;0;t06;2023-09-10
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t08;2023-09-10
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t10;2023-09-10
ma³opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t12;2023-09-10
mazowieckie;3;1;4;0.01;0.00;0.01;0;0;0;0;0;0;297;4;293;0;t14;2023-09-10
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t16;2023-09-10
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t18;2023-09-10
podlaskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;8;1;7;0;t20;2023-09-10
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;37;1;36;0;t22;2023-09-10
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;t24;2023-09-10
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t26;2023-09-10
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;1;1;0;0;t28;2023-09-10
wielkopolskie;0;2;2;0;0.01;0.01;0;0;0;0;0;0;11;2;9;0;t30;2023-09-10
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;2;1;1;0;t32;2023-09-10
