wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;14;7;21;0.00;0.00;0.01;0;0;0;135;0;0;883;21;862;0;t00;2024-05-20
dolnoœl¹skie;1;1;2;0.00;0.00;0.01;0;0;0;10;0;0;46;2;44;0;t02;2024-05-20
kujawsko-pomorskie;2;1;3;0.01;0.00;0.01;0;0;0;3;0;0;53;3;50;0;t04;2024-05-20
lubelskie;0;0;0;0;0;0;0;0;0;14;0;0;28;0;28;0;t06;2024-05-20
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t08;2024-05-20
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;10;0;0;13;3;10;0;t10;2024-05-20
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;11;0;0;49;2;47;0;t12;2024-05-20
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;16;0;0;326;3;323;0;t14;2024-05-20
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;0;t16;2024-05-20
podkarpackie;0;0;0;0;0;0;0;0;0;6;0;0;19;0;19;0;t18;2024-05-20
podlaskie;2;0;2;0.02;0;0.02;0;0;0;11;0;0;22;2;20;0;t20;2024-05-20
pomorskie;0;1;1;0;0.00;0.00;0;0;0;7;0;0;84;1;83;0;t22;2024-05-20
œl¹skie;0;3;3;0;0.01;0.01;0;0;0;30;0;0;66;3;63;0;t24;2024-05-20
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t26;2024-05-20
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;8;0;0;53;0;53;0;t28;2024-05-20
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;29;1;28;0;t30;2024-05-20
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;4;0;0;23;1;22;0;t32;2024-05-20
