wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;16;6;22;0.00;0.00;0.01;0;0;0;0;0;0;686;28;657;1;t00;2024-03-02
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t02;2024-03-02
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t04;2024-03-02
lubelskie;7;5;12;0.03;0.02;0.06;0;0;0;0;0;0;55;13;42;0;t06;2024-03-02
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;8;1;7;0;t08;2024-03-02
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t10;2024-03-02
ma³opolskie;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;t12;2024-03-02
mazowieckie;2;1;3;0.00;0.00;0.01;0;0;0;0;0;0;329;3;326;0;t14;2024-03-02
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t16;2024-03-02
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t18;2024-03-02
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;47;0;47;0;t20;2024-03-02
pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;78;0;78;0;t22;2024-03-02
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;35;0;34;1;t24;2024-03-02
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t26;2024-03-02
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;15;1;14;0;t28;2024-03-02
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t30;2024-03-02
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;18;1;17;0;t32;2024-03-02
