wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1676;298;1974;0.44;0.08;0.51;2;1;1;1997;20;0;7179;2083;5082;14;t00;2022-07-14
dolnoœl¹skie;63;14;77;0.22;0.05;0.27;0;0;0;93;4;0;266;80;186;0;t02;2022-07-14
kujawsko-pomorskie;43;19;62;0.21;0.09;0.30;1;0;1;74;2;0;221;64;157;0;t04;2022-07-14
lubelskie;37;13;50;0.18;0.06;0.24;0;0;0;63;0;0;382;54;328;0;t06;2022-07-14
lubuskie;22;9;31;0.22;0.09;0.31;1;1;0;31;1;0;118;36;82;0;t08;2022-07-14
³ódzkie;50;17;67;0.20;0.07;0.27;0;0;0;100;0;0;232;69;163;0;t10;2022-07-14
ma³opolskie;79;25;104;0.23;0.07;0.30;0;0;0;122;0;0;389;113;273;3;t12;2022-07-14
mazowieckie;186;68;254;0.34;0.13;0.47;0;0;0;232;0;0;1094;273;820;1;t14;2022-07-14
opolskie;20;11;31;0.20;0.11;0.32;0;0;0;26;0;0;155;36;119;0;t16;2022-07-14
podkarpackie;27;9;36;0.13;0.04;0.17;0;0;0;28;4;0;223;39;184;0;t18;2022-07-14
podlaskie;16;8;24;0.14;0.07;0.20;0;0;0;40;1;0;139;27;112;0;t20;2022-07-14
pomorskie;63;25;88;0.27;0.11;0.37;0;0;0;77;0;0;282;89;193;0;t22;2022-07-14
œl¹skie;101;40;141;0.22;0.09;0.31;0;0;0;178;2;0;531;155;374;2;t24;2022-07-14
œwiêtokrzyskie;16;3;19;0.13;0.02;0.15;0;0;0;36;0;0;183;24;159;0;t26;2022-07-14
warmiñsko-mazurskie;34;7;41;0.24;0.05;0.29;0;0;0;45;0;0;216;47;169;0;t28;2022-07-14
wielkopolskie;56;18;74;0.16;0.05;0.21;0;0;0;76;2;0;303;82;220;1;t30;2022-07-14
zachodniopomorskie;43;12;55;0.25;0.07;0.32;0;0;0;61;3;0;152;61;91;0;t32;2022-07-14
