wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;500;212;712;0.13;0.06;0.19;3;2;1;905;0;0;2516;746;1768;2;t00;2024-10-16
dolnoœl¹skie;23;13;36;0.08;0.04;0.12;0;0;0;51;0;0;125;37;88;0;t02;2024-10-16
kujawsko-pomorskie;31;19;50;0.15;0.09;0.24;0;0;0;61;0;0;169;51;118;0;t04;2024-10-16
lubelskie;52;25;77;0.25;0.12;0.37;1;1;0;100;0;0;182;82;100;0;t06;2024-10-16
lubuskie;12;7;19;0.12;0.07;0.19;1;0;1;20;0;0;38;19;19;0;t08;2024-10-16
³ódzkie;32;8;40;0.13;0.03;0.16;0;0;0;34;0;0;117;43;74;0;t10;2024-10-16
ma³opolskie;47;9;56;0.14;0.03;0.16;0;0;0;84;0;0;192;58;134;0;t12;2024-10-16
mazowieckie;74;31;105;0.14;0.06;0.19;0;0;0;122;0;0;544;111;433;0;t14;2024-10-16
opolskie;8;5;13;0.08;0.05;0.13;0;0;0;19;0;0;49;14;35;0;t16;2024-10-16
podkarpackie;38;9;47;0.18;0.04;0.22;0;0;0;68;0;0;139;49;90;0;t18;2024-10-16
podlaskie;30;16;46;0.25;0.14;0.39;0;0;0;65;0;0;145;51;94;0;t20;2024-10-16
pomorskie;21;6;27;0.09;0.03;0.12;0;0;0;35;0;0;92;27;65;0;t22;2024-10-16
œl¹skie;42;21;63;0.09;0.05;0.14;1;1;0;88;0;0;204;64;140;0;t24;2024-10-16
œwiêtokrzyskie;16;3;19;0.13;0.02;0.15;0;0;0;16;0;0;49;19;29;1;t26;2024-10-16
warmiñsko-mazurskie;14;10;24;0.10;0.07;0.17;0;0;0;35;0;0;68;25;43;0;t28;2024-10-16
wielkopolskie;29;22;51;0.08;0.06;0.15;0;0;0;54;0;0;169;55;114;0;t30;2024-10-16
zachodniopomorskie;25;8;33;0.15;0.05;0.19;0;0;0;52;0;0;164;34;129;1;t32;2024-10-16
