wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;100;55;155;0.03;0.01;0.04;0;0;0;168;0;0;776;158;618;0;t00;2024-07-09
dolnoœl¹skie;7;1;8;0.02;0.00;0.03;0;0;0;5;0;0;23;8;15;0;t02;2024-07-09
kujawsko-pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;8;0;0;24;4;20;0;t04;2024-07-09
lubelskie;6;4;10;0.03;0.02;0.05;0;0;0;16;0;0;27;10;17;0;t06;2024-07-09
lubuskie;4;0;4;0.04;0;0.04;0;0;0;2;0;0;7;4;3;0;t08;2024-07-09
³ódzkie;2;3;5;0.01;0.01;0.02;0;0;0;4;0;0;9;5;4;0;t10;2024-07-09
ma³opolskie;10;2;12;0.03;0.01;0.04;0;0;0;16;0;0;43;13;30;0;t12;2024-07-09
mazowieckie;17;14;31;0.03;0.03;0.06;0;0;0;21;0;0;351;31;320;0;t14;2024-07-09
opolskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;20;1;19;0;t16;2024-07-09
podkarpackie;3;3;6;0.01;0.01;0.03;0;0;0;6;0;0;34;6;28;0;t18;2024-07-09
podlaskie;2;3;5;0.02;0.03;0.04;0;0;0;14;0;0;26;5;21;0;t20;2024-07-09
pomorskie;9;4;13;0.04;0.02;0.06;0;0;0;21;0;0;37;13;24;0;t22;2024-07-09
œl¹skie;12;2;14;0.03;0.00;0.03;0;0;0;20;0;0;61;14;47;0;t24;2024-07-09
œwiêtokrzyskie;6;4;10;0.05;0.03;0.08;0;0;0;4;0;0;12;10;2;0;t26;2024-07-09
warmiñsko-mazurskie;6;0;6;0.04;0;0.04;0;0;0;10;0;0;16;6;10;0;t28;2024-07-09
wielkopolskie;9;7;16;0.03;0.02;0.05;0;0;0;13;0;0;39;17;22;0;t30;2024-07-09
zachodniopomorskie;4;4;8;0.02;0.02;0.05;0;0;0;8;0;0;18;8;10;0;t32;2024-07-09
