wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;180;77;257;0.05;0.02;0.07;2;2;0;597;0;0;1765;264;1500;1;t00;2024-11-19
dolnoœl¹skie;5;2;7;0.02;0.01;0.02;0;0;0;20;0;0;67;7;60;0;t02;2024-11-19
kujawsko-pomorskie;10;3;13;0.05;0.01;0.06;0;0;0;32;0;0;102;14;88;0;t04;2024-11-19
lubelskie;17;6;23;0.08;0.03;0.11;0;0;0;64;0;0;107;25;82;0;t06;2024-11-19
lubuskie;6;1;7;0.06;0.01;0.07;0;0;0;10;0;0;26;7;19;0;t08;2024-11-19
³ódzkie;5;5;10;0.02;0.02;0.04;0;0;0;16;0;0;55;10;45;0;t10;2024-11-19
ma³opolskie;17;8;25;0.05;0.02;0.07;0;0;0;52;0;0;120;25;95;0;t12;2024-11-19
mazowieckie;35;19;54;0.06;0.04;0.10;0;0;0;65;0;0;467;55;412;0;t14;2024-11-19
opolskie;5;2;7;0.05;0.02;0.07;0;0;0;2;0;0;43;7;36;0;t16;2024-11-19
podkarpackie;17;2;19;0.08;0.01;0.09;2;2;0;82;0;0;145;21;123;1;t18;2024-11-19
podlaskie;13;4;17;0.11;0.03;0.14;0;0;0;38;0;0;67;17;50;0;t20;2024-11-19
pomorskie;6;3;9;0.03;0.01;0.04;0;0;0;28;0;0;78;9;69;0;t22;2024-11-19
œl¹skie;11;11;22;0.02;0.02;0.05;0;0;0;67;0;0;180;22;158;0;t24;2024-11-19
œwiêtokrzyskie;4;2;6;0.03;0.02;0.05;0;0;0;12;0;0;30;6;24;0;t26;2024-11-19
warmiñsko-mazurskie;2;1;3;0.01;0.01;0.02;0;0;0;34;0;0;56;3;53;0;t28;2024-11-19
wielkopolskie;16;5;21;0.05;0.01;0.06;0;0;0;46;0;0;96;21;75;0;t30;2024-11-19
zachodniopomorskie;11;3;14;0.06;0.02;0.08;0;0;0;28;0;0;79;14;65;0;t32;2024-11-19
