wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;11937;1501;13438;3.11;0.39;3.50;184;44;140;14637;12907;75926;80543;14457;65105;981;t00;2022-03-09
dolnoœl¹skie;909;122;1031;3.14;0.42;3.56;5;1;4;1005;1002;5555;5875;1177;4656;42;t02;2022-03-09
kujawsko-pomorskie;1122;168;1290;5.42;0.81;6.23;15;2;13;1321;1333;6151;5440;1358;4020;62;t04;2022-03-09
lubelskie;687;93;780;3.27;0.44;3.71;15;0;15;919;679;3609;4926;828;4063;35;t06;2022-03-09
lubuskie;534;68;602;5.29;0.67;5.96;5;3;2;542;621;3292;2701;640;2039;22;t08;2022-03-09
³ódzkie;664;65;729;2.71;0.27;2.98;21;5;16;835;644;3429;5104;784;4260;60;t10;2022-03-09
ma³opolskie;628;60;688;1.84;0.18;2.02;16;6;10;891;626;4702;4952;737;4146;69;t12;2022-03-09
mazowieckie;2071;257;2328;3.82;0.47;4.29;7;5;2;2104;2145;14933;13950;2474;11179;297;t14;2022-03-09
opolskie;173;31;204;1.76;0.32;2.08;6;0;6;325;186;1580;1715;215;1488;12;t16;2022-03-09
podkarpackie;128;16;144;0.60;0.08;0.68;5;0;5;242;169;1474;3151;157;2990;4;t18;2022-03-09
podlaskie;243;25;268;2.07;0.21;2.28;3;0;3;464;258;2164;2100;301;1785;14;t20;2022-03-09
pomorskie;626;74;700;2.67;0.32;2.98;9;0;9;853;773;4295;4198;740;3394;64;t22;2022-03-09
œl¹skie;635;72;707;1.41;0.16;1.57;29;8;21;1050;781;4871;6641;776;5806;59;t24;2022-03-09
œwiêtokrzyskie;329;33;362;2.67;0.27;2.94;13;2;11;485;393;1987;2125;386;1697;42;t26;2022-03-09
warmiñsko-mazurskie;498;86;584;3.51;0.61;4.11;13;9;4;735;634;3069;3175;629;2525;21;t28;2022-03-09
wielkopolskie;1572;183;1755;4.49;0.52;5.01;17;3;14;1769;1737;9270;7584;1887;5607;90;t30;2022-03-09
zachodniopomorskie;1012;147;1159;5.98;0.87;6.84;5;0;5;1066;884;5019;4906;1244;3590;72;t32;2022-03-09
