wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;6;0;6;0.00;0.00;0.00;0;0;0;0;0;0;558;6;552;0;t00;2025-01-06
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2025-01-06
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t04;2025-01-06
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42;0;t06;2025-01-06
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t08;2025-01-06
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;3;1;2;0;t10;2025-01-06
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;28;1;27;0;t12;2025-01-06
mazowieckie;0;0;0;0;0;0;0;0;0;0;0;0;306;0;306;0;t14;2025-01-06
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;t16;2025-01-06
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;31;0;31;0;t18;2025-01-06
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t20;2025-01-06
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;19;1;18;0;t22;2025-01-06
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;0;t24;2025-01-06
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;1;1;0;0;t26;2025-01-06
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t28;2025-01-06
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t30;2025-01-06
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;3;1;2;0;t32;2025-01-06
