wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;535;73;608;0.14;0.02;0.16;0;0;0;27;0;0;3399;654;2733;12;t00;2022-08-27
dolnoœl¹skie;34;2;36;0.12;0.01;0.12;0;0;0;0;0;0;163;37;125;1;t02;2022-08-27
kujawsko-pomorskie;15;2;17;0.07;0.01;0.08;0;0;0;0;0;0;74;18;56;0;t04;2022-08-27
lubelskie;27;5;32;0.13;0.02;0.15;0;0;0;2;0;0;193;35;158;0;t06;2022-08-27
lubuskie;15;3;18;0.15;0.03;0.18;0;0;0;0;0;0;67;19;47;1;t08;2022-08-27
³ódzkie;30;4;34;0.12;0.02;0.14;0;0;0;8;0;0;152;37;114;1;t10;2022-08-27
ma³opolskie;54;11;65;0.16;0.03;0.19;0;0;0;1;0;0;305;70;234;1;t12;2022-08-27
mazowieckie;80;12;92;0.15;0.02;0.17;0;0;0;9;0;0;677;95;580;2;t14;2022-08-27
opolskie;13;1;14;0.13;0.01;0.14;0;0;0;0;0;0;64;17;47;0;t16;2022-08-27
podkarpackie;30;4;34;0.14;0.02;0.16;0;0;0;0;0;0;196;36;160;0;t18;2022-08-27
podlaskie;9;1;10;0.08;0.01;0.08;0;0;0;0;0;0;66;11;55;0;t20;2022-08-27
pomorskie;22;7;29;0.09;0.03;0.12;0;0;0;3;0;0;193;31;162;0;t22;2022-08-27
œl¹skie;63;7;70;0.14;0.02;0.16;0;0;0;1;0;0;345;76;268;1;t24;2022-08-27
œwiêtokrzyskie;28;2;30;0.23;0.02;0.24;0;0;0;0;0;0;175;33;141;1;t26;2022-08-27
warmiñsko-mazurskie;16;3;19;0.11;0.02;0.13;0;0;0;0;0;0;105;24;81;0;t28;2022-08-27
wielkopolskie;34;7;41;0.10;0.02;0.12;0;0;0;1;0;0;142;42;100;0;t30;2022-08-27
zachodniopomorskie;20;2;22;0.12;0.01;0.13;0;0;0;2;0;0;152;26;122;4;t32;2022-08-27
