wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;63;16;79;0.02;0.00;0.02;0;0;0;1;0;0;595;88;504;3;t00;2023-11-19
dolnoœl¹skie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;3;2;1;0;t02;2023-11-19
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;6;4;2;0;t04;2023-11-19
lubelskie;4;1;5;0.02;0.00;0.02;0;0;0;0;0;0;38;9;29;0;t06;2023-11-19
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t08;2023-11-19
³ódzkie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;7;4;3;0;t10;2023-11-19
ma³opolskie;4;0;4;0.01;0;0.01;0;0;0;0;0;0;18;4;14;0;t12;2023-11-19
mazowieckie;10;2;12;0.02;0.00;0.02;0;0;0;1;0;0;325;13;312;0;t14;2023-11-19
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;13;1;12;0;t16;2023-11-19
podkarpackie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;3;3;0;0;t18;2023-11-19
podlaskie;10;3;13;0.08;0.03;0.11;0;0;0;0;0;0;55;13;40;2;t20;2023-11-19
pomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;19;3;16;0;t22;2023-11-19
œl¹skie;6;2;8;0.01;0.00;0.02;0;0;0;0;0;0;27;10;17;0;t24;2023-11-19
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t26;2023-11-19
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;0;0;0;9;6;3;0;t28;2023-11-19
wielkopolskie;5;1;6;0.01;0.00;0.02;0;0;0;0;0;0;18;6;12;0;t30;2023-11-19
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;1;1;0;0;t32;2023-11-19
