wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1240;573;1813;0.32;0.15;0.47;4;4;0;1720;0;0;3931;1877;2050;4;t00;2023-11-13
dolnoœl¹skie;82;34;116;0.28;0.12;0.40;1;1;0;101;0;0;239;118;121;0;t02;2023-11-13
kujawsko-pomorskie;65;47;112;0.31;0.23;0.54;1;1;0;101;0;0;237;116;121;0;t04;2023-11-13
lubelskie;129;50;179;0.61;0.24;0.85;0;0;0;137;0;0;306;182;124;0;t06;2023-11-13
lubuskie;32;14;46;0.32;0.14;0.46;0;0;0;60;0;0;102;46;56;0;t08;2023-11-13
³ódzkie;49;23;72;0.20;0.09;0.29;0;0;0;90;0;0;146;78;68;0;t10;2023-11-13
ma³opolskie;72;32;104;0.21;0.09;0.30;0;0;0;153;0;0;239;105;134;0;t12;2023-11-13
mazowieckie;207;62;269;0.38;0.11;0.50;0;0;0;192;0;0;762;276;486;0;t14;2023-11-13
opolskie;25;13;38;0.25;0.13;0.39;0;0;0;42;0;0;97;39;58;0;t16;2023-11-13
podkarpackie;54;19;73;0.25;0.09;0.34;0;0;0;89;0;0;164;77;87;0;t18;2023-11-13
podlaskie;79;37;116;0.67;0.31;0.99;0;0;0;117;0;0;233;119;114;0;t20;2023-11-13
pomorskie;71;41;112;0.30;0.17;0.48;0;0;0;94;0;0;211;112;98;1;t22;2023-11-13
œl¹skie;98;39;137;0.22;0.09;0.30;2;2;0;198;0;0;356;144;211;1;t24;2023-11-13
œwiêtokrzyskie;42;24;66;0.34;0.20;0.54;0;0;0;55;0;0;85;69;16;0;t26;2023-11-13
warmiñsko-mazurskie;60;39;99;0.42;0.27;0.70;0;0;0;67;0;0;180;103;77;0;t28;2023-11-13
wielkopolskie;96;66;162;0.27;0.19;0.46;0;0;0;115;0;0;233;169;62;2;t30;2023-11-13
zachodniopomorskie;68;27;95;0.40;0.16;0.56;0;0;0;108;0;0;205;97;108;0;t32;2023-11-13
