wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;517;133;650;0.13;0.03;0.17;8;1;7;1562;0;0;6444;710;5713;21;t00;2022-12-23
dolnoœl¹skie;51;13;64;0.18;0.04;0.22;0;0;0;80;0;0;396;67;328;1;t02;2022-12-23
kujawsko-pomorskie;25;8;33;0.12;0.04;0.16;1;0;1;106;0;0;298;34;264;0;t04;2022-12-23
lubelskie;25;7;32;0.12;0.03;0.15;0;0;0;101;0;0;459;39;417;3;t06;2022-12-23
lubuskie;22;5;27;0.22;0.05;0.27;0;0;0;33;0;0;209;27;181;1;t08;2022-12-23
³ódzkie;33;6;39;0.13;0.02;0.16;1;0;1;105;0;0;374;42;331;1;t10;2022-12-23
ma³opolskie;38;8;46;0.11;0.02;0.13;0;0;0;145;0;0;459;52;406;1;t12;2022-12-23
mazowieckie;76;9;85;0.14;0.02;0.16;1;0;1;222;0;0;1016;91;920;5;t14;2022-12-23
opolskie;18;6;24;0.18;0.06;0.24;1;0;1;40;0;0;219;29;190;0;t16;2022-12-23
podkarpackie;7;0;7;0.03;0;0.03;1;0;1;40;0;0;202;8;193;1;t18;2022-12-23
podlaskie;7;3;10;0.06;0.03;0.08;0;0;0;58;0;0;216;10;205;1;t20;2022-12-23
pomorskie;29;11;40;0.12;0.05;0.17;1;0;1;65;0;0;309;44;265;0;t22;2022-12-23
œl¹skie;47;21;68;0.10;0.05;0.15;0;0;0;219;0;0;627;71;555;1;t24;2022-12-23
œwiêtokrzyskie;23;2;25;0.19;0.02;0.20;0;0;0;73;0;0;245;30;215;0;t26;2022-12-23
warmiñsko-mazurskie;14;4;18;0.10;0.03;0.13;1;1;0;52;0;0;236;19;217;0;t28;2022-12-23
wielkopolskie;51;11;62;0.15;0.03;0.18;0;0;0;75;0;0;487;71;412;4;t30;2022-12-23
zachodniopomorskie;37;14;51;0.22;0.08;0.30;1;0;1;147;0;0;319;54;264;1;t32;2022-12-23
