wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;307;41;348;0.08;0.01;0.09;7;1;6;458;13;0;4131;369;3758;4;t00;2022-06-23
dolnoœl¹skie;25;4;29;0.09;0.01;0.10;2;0;2;31;1;0;211;30;181;0;t02;2022-06-23
kujawsko-pomorskie;16;2;18;0.08;0.01;0.09;0;0;0;33;3;0;110;19;91;0;t04;2022-06-23
lubelskie;16;2;18;0.08;0.01;0.09;0;0;0;39;2;0;381;19;362;0;t06;2022-06-23
lubuskie;2;1;3;0.02;0.01;0.03;0;0;0;5;0;0;42;3;39;0;t08;2022-06-23
³ódzkie;17;3;20;0.07;0.01;0.08;0;0;0;36;2;0;172;21;151;0;t10;2022-06-23
ma³opolskie;29;2;31;0.08;0.01;0.09;0;0;0;50;0;0;259;33;226;0;t12;2022-06-23
mazowieckie;55;9;64;0.10;0.02;0.12;0;0;0;92;1;0;994;72;921;1;t14;2022-06-23
opolskie;8;2;10;0.08;0.02;0.10;4;1;3;8;1;0;120;11;109;0;t16;2022-06-23
podkarpackie;8;1;9;0.04;0.00;0.04;0;0;0;15;0;0;212;11;200;1;t18;2022-06-23
podlaskie;9;2;11;0.08;0.02;0.09;1;0;1;23;0;0;94;11;83;0;t20;2022-06-23
pomorskie;26;1;27;0.11;0.00;0.12;0;0;0;28;0;0;137;28;109;0;t22;2022-06-23
œl¹skie;40;5;45;0.09;0.01;0.10;0;0;0;56;0;0;407;45;362;0;t24;2022-06-23
œwiêtokrzyskie;9;3;12;0.07;0.02;0.10;0;0;0;17;2;0;189;13;176;0;t26;2022-06-23
warmiñsko-mazurskie;6;2;8;0.04;0.01;0.06;0;0;0;11;1;0;208;8;200;0;t28;2022-06-23
wielkopolskie;16;1;17;0.05;0.00;0.05;0;0;0;8;0;0;176;19;156;1;t30;2022-06-23
zachodniopomorskie;2;1;3;0.01;0.01;0.02;0;0;0;6;0;0;102;3;99;0;t32;2022-06-23
