wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;12;3;15;0.00;0.00;0.00;0;0;0;33;0;0;606;16;589;1;t00;2023-07-21
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t02;2023-07-21
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;1;0;0;11;0;10;1;t04;2023-07-21
lubelskie;0;1;1;0;0.00;0.00;0;0;0;1;0;0;9;1;8;0;t06;2023-07-21
lubuskie;1;1;2;0.01;0.01;0.02;0;0;0;2;0;0;4;2;2;0;t08;2023-07-21
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;2;0;0;12;3;9;0;t10;2023-07-21
ma³opolskie;1;1;2;0.00;0.00;0.01;0;0;0;4;0;0;13;2;11;0;t12;2023-07-21
mazowieckie;5;0;5;0.01;0;0.01;0;0;0;5;0;0;314;5;309;0;t14;2023-07-21
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t16;2023-07-21
podkarpackie;0;0;0;0;0;0;0;0;0;3;0;0;6;0;6;0;t18;2023-07-21
podlaskie;1;0;1;0.01;0;0.01;0;0;0;3;0;0;10;1;9;0;t20;2023-07-21
pomorskie;0;0;0;0;0;0;0;0;0;2;0;0;19;0;19;0;t22;2023-07-21
œl¹skie;0;0;0;0;0;0;0;0;0;3;0;0;19;0;19;0;t24;2023-07-21
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t26;2023-07-21
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;95;0;95;0;t28;2023-07-21
wielkopolskie;0;0;0;0;0;0;0;0;0;1;0;0;6;0;6;0;t30;2023-07-21
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;6;0;0;8;1;7;0;t32;2023-07-21
