wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;11643;1509;13152;3.04;0.39;3.43;217;57;160;22654;15392;79035;85341;14300;70129;912;t00;2022-03-07
dolnoœl¹skie;742;79;821;2.56;0.27;2.83;5;5;0;1640;1042;5845;5417;916;4459;42;t02;2022-03-07
kujawsko-pomorskie;1201;154;1355;5.80;0.74;6.55;15;2;13;2099;1488;6601;5659;1418;4157;84;t04;2022-03-07
lubelskie;844;111;955;4.01;0.53;4.54;24;5;19;1441;783;3624;4731;1008;3705;18;t06;2022-03-07
lubuskie;454;51;505;4.49;0.50;5.00;6;3;3;1009;687;3496;2553;561;1951;41;t08;2022-03-07
³ódzkie;668;84;752;2.73;0.34;3.07;19;4;15;1175;865;3590;5599;836;4718;45;t10;2022-03-07
ma³opolskie;490;55;545;1.44;0.16;1.60;20;7;13;1273;801;4824;5339;598;4693;48;t12;2022-03-07
mazowieckie;1881;263;2144;3.47;0.48;3.95;19;11;8;3328;2653;15552;14150;2351;11595;204;t14;2022-03-07
opolskie;189;27;216;1.93;0.28;2.20;2;0;2;495;286;1641;2011;242;1754;15;t16;2022-03-07
podkarpackie;148;19;167;0.70;0.09;0.79;8;1;7;379;226;1675;3518;190;3318;10;t18;2022-03-07
podlaskie;294;41;335;2.50;0.35;2.85;6;0;6;630;351;2301;2487;381;2085;21;t20;2022-03-07
pomorskie;632;77;709;2.69;0.33;3.02;26;1;25;1288;949;4447;5204;770;4329;105;t22;2022-03-07
œl¹skie;640;63;703;1.42;0.14;1.56;25;7;18;1645;1036;4916;7804;782;6967;55;t24;2022-03-07
œwiêtokrzyskie;351;34;385;2.85;0.28;3.13;15;4;11;756;474;2236;2482;422;2036;24;t26;2022-03-07
warmiñsko-mazurskie;631;120;751;4.44;0.84;5.29;11;2;9;1254;741;3275;3750;802;2921;27;t28;2022-03-07
wielkopolskie;1588;221;1809;4.54;0.63;5.17;12;5;7;2771;1998;9426;8131;1917;6121;93;t30;2022-03-07
zachodniopomorskie;778;110;888;4.59;0.65;5.24;4;0;4;1439;954;5089;4470;986;3413;71;t32;2022-03-07
