wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;38;0.01;1;0;1;472;110;101857;23279;48;23189;42;t00;2021-07-04
dolnoœl¹skie;4;0.01;0;0;0;7;13;9265;1275;5;1267;3;t02;2021-07-04
kujawsko-pomorskie;2;0.01;0;0;0;13;1;3098;754;3;750;1;t04;2021-07-04
lubelskie;1;0.00;0;0;0;15;15;4475;853;1;850;2;t06;2021-07-04
lubuskie;0;0;0;0;0;9;4;2493;448;0;448;0;t08;2021-07-04
³ódzkie;1;0.00;0;0;0;207;10;8177;1475;1;1470;4;t10;2021-07-04
ma³opolskie;3;0.01;0;0;0;25;9;7060;2429;3;2417;9;t12;2021-07-04
mazowieckie;6;0.01;0;0;0;26;14;28067;3646;7;3638;1;t14;2021-07-04
opolskie;0;0;0;0;0;1;2;2439;394;0;394;0;t16;2021-07-04
podkarpackie;1;0.00;0;0;0;5;5;3354;1322;1;1318;3;t18;2021-07-04
podlaskie;0;0;0;0;0;1;2;1928;445;0;442;3;t20;2021-07-04
pomorskie;6;0.03;0;0;0;4;3;6296;1460;6;1453;1;t22;2021-07-04
œl¹skie;5;0.01;0;0;0;45;9;9116;2610;7;2602;1;t24;2021-07-04
œwiêtokrzyskie;4;0.03;0;0;0;10;4;1890;728;4;721;3;t26;2021-07-04
warmiñsko-mazurskie;3;0.02;0;0;0;6;6;1889;580;6;574;0;t28;2021-07-04
wielkopolskie;1;0.00;0;0;0;29;8;8692;1491;3;1482;6;t30;2021-07-04
zachodniopomorskie;1;0.01;1;0;1;68;5;3548;1003;1;998;4;t32;2021-07-04
