wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4643;1006;5649;1.21;0.26;1.47;22;4;18;5567;5;0;14218;5942;8242;34;t00;2022-08-01
dolnoœl¹skie;394;81;475;1.36;0.28;1.64;0;0;0;440;0;0;937;505;428;4;t02;2022-08-01
kujawsko-pomorskie;225;63;288;1.09;0.30;1.39;3;0;3;277;1;0;639;302;334;3;t04;2022-08-01
lubelskie;220;59;279;1.05;0.28;1.33;0;0;0;270;0;0;1033;292;738;3;t06;2022-08-01
lubuskie;92;16;108;0.91;0.16;1.07;0;0;0;123;0;0;310;110;200;0;t08;2022-08-01
³ódzkie;225;72;297;0.92;0.29;1.21;1;1;0;332;0;0;682;310;369;3;t10;2022-08-01
ma³opolskie;356;65;421;1.04;0.19;1.23;4;1;3;428;1;0;1123;437;683;3;t12;2022-08-01
mazowieckie;718;156;874;1.32;0.29;1.61;5;1;4;889;0;0;2297;920;1374;3;t14;2022-08-01
opolskie;114;25;139;1.16;0.25;1.42;1;0;1;140;0;0;427;154;272;1;t16;2022-08-01
podkarpackie;193;41;234;0.91;0.19;1.10;0;0;0;192;1;0;716;251;464;1;t18;2022-08-01
podlaskie;199;41;240;1.69;0.35;2.04;0;0;0;252;0;0;489;251;236;2;t20;2022-08-01
pomorskie;249;59;308;1.06;0.25;1.31;0;0;0;348;2;0;744;319;423;2;t22;2022-08-01
œl¹skie;596;131;727;1.32;0.29;1.61;2;1;1;719;0;0;1542;763;776;3;t24;2022-08-01
œwiêtokrzyskie;145;30;175;1.18;0.24;1.42;2;0;2;182;0;0;526;187;339;0;t26;2022-08-01
warmiñsko-mazurskie;177;49;226;1.25;0.34;1.59;0;0;0;188;0;0;612;239;372;1;t28;2022-08-01
wielkopolskie;276;66;342;0.79;0.19;0.98;3;0;3;313;0;0;823;354;466;3;t30;2022-08-01
zachodniopomorskie;245;50;295;1.45;0.30;1.74;1;0;1;274;0;0;640;311;329;0;t32;2022-08-01
