wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;463;49;512;0.12;0.01;0.13;10;2;8;1014;27;0;10674;596;10059;19;t00;2022-05-16
dolnoœl¹skie;27;4;31;0.09;0.01;0.11;0;0;0;65;6;0;506;40;466;0;t02;2022-05-16
kujawsko-pomorskie;15;2;17;0.07;0.01;0.08;0;0;0;42;0;0;306;25;280;1;t04;2022-05-16
lubelskie;39;1;40;0.19;0.00;0.19;0;0;0;68;3;0;892;50;842;0;t06;2022-05-16
lubuskie;5;1;6;0.05;0.01;0.06;3;1;2;10;0;0;180;8;172;0;t08;2022-05-16
³ódzkie;23;4;27;0.09;0.02;0.11;0;0;0;53;3;0;579;32;545;2;t10;2022-05-16
ma³opolskie;60;3;63;0.18;0.01;0.18;0;0;0;138;0;0;1061;71;989;1;t12;2022-05-16
mazowieckie;83;13;96;0.15;0.02;0.18;4;0;4;174;1;0;1964;112;1842;10;t14;2022-05-16
opolskie;21;0;21;0.21;0;0.21;1;0;1;19;0;0;205;21;184;0;t16;2022-05-16
podkarpackie;20;3;23;0.09;0.01;0.11;0;0;0;37;1;0;721;28;692;1;t18;2022-05-16
podlaskie;20;2;22;0.17;0.02;0.19;0;0;0;53;2;0;373;25;347;1;t20;2022-05-16
pomorskie;27;1;28;0.12;0.00;0.12;1;1;0;72;0;0;683;30;653;0;t22;2022-05-16
œl¹skie;64;11;75;0.14;0.02;0.17;0;0;0;132;5;0;947;77;870;0;t24;2022-05-16
œwiêtokrzyskie;18;1;19;0.15;0.01;0.15;1;0;1;39;1;0;398;20;378;0;t26;2022-05-16
warmiñsko-mazurskie;9;0;9;0.06;0;0.06;0;0;0;29;1;0;372;11;361;0;t28;2022-05-16
wielkopolskie;11;1;12;0.03;0.00;0.03;0;0;0;42;0;0;454;15;438;1;t30;2022-05-16
zachodniopomorskie;9;2;11;0.05;0.01;0.06;0;0;0;39;4;0;360;17;342;1;t32;2022-05-16
