wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2775;858;3633;0.72;0.22;0.95;14;7;7;3132;0;0;10241;3915;6303;23;t00;2023-03-10
dolnoœl¹skie;110;44;154;0.38;0.15;0.53;0;0;0;110;0;0;442;163;278;1;t02;2023-03-10
kujawsko-pomorskie;171;62;233;0.83;0.30;1.13;2;1;1;273;0;0;658;243;415;0;t04;2023-03-10
lubelskie;230;79;309;1.09;0.38;1.47;0;0;0;221;0;0;762;329;432;1;t06;2023-03-10
lubuskie;51;20;71;0.50;0.20;0.70;1;1;0;61;0;0;250;75;175;0;t08;2023-03-10
³ódzkie;182;53;235;0.74;0.22;0.96;0;0;0;218;0;0;603;241;361;1;t10;2023-03-10
ma³opolskie;308;70;378;0.90;0.21;1.11;0;0;0;352;0;0;851;389;461;1;t12;2023-03-10
mazowieckie;389;128;517;0.72;0.24;0.95;7;3;4;378;0;0;1486;556;928;2;t14;2023-03-10
opolskie;64;24;88;0.65;0.24;0.90;0;0;0;50;0;0;352;99;252;1;t16;2023-03-10
podkarpackie;155;28;183;0.73;0.13;0.86;1;1;0;216;0;0;557;193;364;0;t18;2023-03-10
podlaskie;116;27;143;0.99;0.23;1.22;0;0;0;134;0;0;361;166;193;2;t20;2023-03-10
pomorskie;108;34;142;0.46;0.14;0.61;0;0;0;166;0;0;464;152;311;1;t22;2023-03-10
œl¹skie;325;101;426;0.72;0.22;0.94;0;0;0;378;0;0;1217;460;755;2;t24;2023-03-10
œwiêtokrzyskie;100;38;138;0.81;0.31;1.12;1;0;1;89;0;0;280;143;137;0;t26;2023-03-10
warmiñsko-mazurskie;120;50;170;0.84;0.35;1.20;1;1;0;158;0;0;587;209;372;6;t28;2023-03-10
wielkopolskie;241;71;312;0.69;0.20;0.89;1;0;1;184;0;0;713;344;365;4;t30;2023-03-10
zachodniopomorskie;76;22;98;0.45;0.13;0.58;0;0;0;142;0;0;415;107;307;1;t32;2023-03-10
