wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;682;84;766;0.18;0.02;0.20;0;0;0;44;10;0;3746;831;2890;25;t00;2022-08-20
dolnoœl¹skie;62;2;64;0.21;0.01;0.22;0;0;0;0;0;0;203;68;131;4;t02;2022-08-20
kujawsko-pomorskie;26;5;31;0.13;0.02;0.15;0;0;0;1;3;0;107;32;74;1;t04;2022-08-20
lubelskie;42;6;48;0.20;0.03;0.23;0;0;0;0;1;0;216;51;165;0;t06;2022-08-20
lubuskie;18;3;21;0.18;0.03;0.21;0;0;0;0;0;0;58;22;35;1;t08;2022-08-20
³ódzkie;30;3;33;0.12;0.01;0.13;0;0;0;12;2;0;174;36;137;1;t10;2022-08-20
ma³opolskie;50;6;56;0.15;0.02;0.16;0;0;0;4;0;0;290;62;227;1;t12;2022-08-20
mazowieckie;97;11;108;0.18;0.02;0.20;0;0;0;5;1;0;724;115;605;4;t14;2022-08-20
opolskie;21;2;23;0.21;0.02;0.23;0;0;0;1;0;0;93;26;67;0;t16;2022-08-20
podkarpackie;35;4;39;0.16;0.02;0.18;0;0;0;0;2;0;201;45;156;0;t18;2022-08-20
podlaskie;28;5;33;0.24;0.04;0.28;0;0;0;5;0;0;108;35;72;1;t20;2022-08-20
pomorskie;29;5;34;0.12;0.02;0.14;0;0;0;0;0;0;196;39;151;6;t22;2022-08-20
œl¹skie;84;14;98;0.19;0.03;0.22;0;0;0;9;0;0;441;100;341;0;t24;2022-08-20
œwiêtokrzyskie;36;4;40;0.29;0.03;0.33;0;0;0;1;1;0;195;44;150;1;t26;2022-08-20
warmiñsko-mazurskie;27;3;30;0.19;0.02;0.21;0;0;0;0;0;0;121;31;90;0;t28;2022-08-20
wielkopolskie;45;4;49;0.13;0.01;0.14;0;0;0;4;0;0;191;55;134;2;t30;2022-08-20
zachodniopomorskie;16;4;20;0.09;0.02;0.12;0;0;0;2;0;0;164;24;137;3;t32;2022-08-20
