wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2861;1046;3907;0.75;0.27;1.02;19;6;13;3304;0;0;10675;4125;6532;18;t00;2023-03-07
dolnoœl¹skie;102;33;135;0.35;0.11;0.47;1;0;1;89;0;0;370;144;225;1;t02;2023-03-07
kujawsko-pomorskie;193;99;292;0.93;0.48;1.41;3;0;3;288;0;0;721;299;421;1;t04;2023-03-07
lubelskie;227;91;318;1.08;0.43;1.51;1;1;0;228;0;0;823;337;485;1;t06;2023-03-07
lubuskie;76;16;92;0.75;0.16;0.91;0;0;0;64;0;0;208;95;113;0;t08;2023-03-07
³ódzkie;150;53;203;0.61;0.22;0.83;2;1;1;248;0;0;627;208;417;2;t10;2023-03-07
ma³opolskie;281;97;378;0.82;0.28;1.11;0;0;0;420;0;0;859;388;470;1;t12;2023-03-07
mazowieckie;425;146;571;0.78;0.27;1.05;6;4;2;334;0;0;1591;593;992;6;t14;2023-03-07
opolskie;50;26;76;0.51;0.27;0.77;0;0;0;22;0;0;314;81;232;1;t16;2023-03-07
podkarpackie;143;29;172;0.67;0.14;0.81;0;0;0;187;0;0;538;188;350;0;t18;2023-03-07
podlaskie;129;42;171;1.10;0.36;1.45;1;0;1;160;0;0;471;181;290;0;t20;2023-03-07
pomorskie;138;47;185;0.59;0.20;0.79;1;0;1;201;0;0;589;191;398;0;t22;2023-03-07
œl¹skie;396;149;545;0.88;0.33;1.21;3;0;3;433;0;0;1352;598;754;0;t24;2023-03-07
œwiêtokrzyskie;82;24;106;0.67;0.20;0.86;0;0;0;82;0;0;235;109;126;0;t26;2023-03-07
warmiñsko-mazurskie;128;55;183;0.90;0.39;1.29;0;0;0;191;0;0;511;198;312;1;t28;2023-03-07
wielkopolskie;233;98;331;0.67;0.28;0.95;1;0;1;209;0;0;691;350;339;2;t30;2023-03-07
zachodniopomorskie;74;40;114;0.44;0.24;0.67;0;0;0;147;0;0;415;121;293;1;t32;2023-03-07
