wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;188;0.05;29;15;14;3099;235;66894;64943;289;64475;179;t00;2021-06-21
dolnoœl¹skie;26;0.09;2;2;0;249;19;4501;5045;36;4999;10;t02;2021-06-21
kujawsko-pomorskie;3;0.01;2;1;1;185;13;1506;3060;4;3041;15;t04;2021-06-21
lubelskie;16;0.08;1;0;1;167;14;5968;3003;23;2976;4;t06;2021-06-21
lubuskie;2;0.02;1;0;1;59;6;1268;1823;4;1818;1;t08;2021-06-21
³ódzkie;19;0.08;0;0;0;356;15;5404;4882;28;4831;23;t10;2021-06-21
ma³opolskie;11;0.03;11;9;2;206;10;3465;5262;15;5242;5;t12;2021-06-21
mazowieckie;22;0.04;2;1;1;473;42;23575;8934;35;8874;25;t14;2021-06-21
opolskie;1;0.01;0;0;0;83;6;1246;1464;5;1457;2;t16;2021-06-21
podkarpackie;7;0.03;0;0;0;108;5;1545;3238;10;3225;3;t18;2021-06-21
podlaskie;3;0.03;0;0;0;64;8;897;1660;5;1652;3;t20;2021-06-21
pomorskie;4;0.02;1;0;1;199;14;3142;3653;7;3622;24;t22;2021-06-21
œl¹skie;20;0.04;7;2;5;372;31;4133;7517;38;7452;27;t24;2021-06-21
œwiêtokrzyskie;9;0.07;1;0;1;73;3;2922;1883;16;1862;5;t26;2021-06-21
warmiñsko-mazurskie;9;0.06;0;0;0;99;5;989;2228;13;2213;2;t28;2021-06-21
wielkopolskie;17;0.05;0;0;0;239;33;4335;4565;24;4527;14;t30;2021-06-21
zachodniopomorskie;10;0.06;1;0;1;160;8;1960;2880;16;2853;11;t32;2021-06-21
