wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1878;484;2362;0.49;0.13;0.62;22;1;21;4100;0;0;12389;2574;9755;60;t00;2022-10-11
dolnoœl¹skie;138;41;179;0.48;0.14;0.62;0;0;0;195;0;0;647;192;453;2;t02;2022-10-11
kujawsko-pomorskie;93;31;124;0.45;0.15;0.60;1;0;1;270;0;0;636;130;500;6;t04;2022-10-11
lubelskie;121;29;150;0.58;0.14;0.71;4;0;4;282;0;0;885;164;721;0;t06;2022-10-11
lubuskie;52;15;67;0.51;0.15;0.66;1;1;0;118;0;0;309;73;234;2;t08;2022-10-11
³ódzkie;118;29;147;0.48;0.12;0.60;1;0;1;309;0;0;638;157;479;2;t10;2022-10-11
ma³opolskie;169;35;204;0.50;0.10;0.60;4;0;4;354;0;0;825;213;611;1;t12;2022-10-11
mazowieckie;255;52;307;0.47;0.10;0.57;2;0;2;573;0;0;2014;327;1676;11;t14;2022-10-11
opolskie;49;15;64;0.50;0.15;0.65;0;0;0;90;0;0;333;71;261;1;t16;2022-10-11
podkarpackie;80;24;104;0.38;0.11;0.49;1;0;1;154;0;0;543;114;424;5;t18;2022-10-11
podlaskie;78;12;90;0.66;0.10;0.76;2;0;2;214;0;0;455;99;356;0;t20;2022-10-11
pomorskie;84;25;109;0.36;0.11;0.46;1;0;1;214;0;0;633;116;515;2;t22;2022-10-11
œl¹skie;242;75;317;0.54;0.17;0.70;2;0;2;539;0;0;1294;356;920;18;t24;2022-10-11
œwiêtokrzyskie;59;16;75;0.48;0.13;0.61;0;0;0;162;0;0;429;79;349;1;t26;2022-10-11
warmiñsko-mazurskie;58;23;81;0.41;0.16;0.57;0;0;0;162;0;0;632;91;540;1;t28;2022-10-11
wielkopolskie;161;39;200;0.46;0.11;0.57;2;0;2;295;0;0;975;217;757;1;t30;2022-10-11
zachodniopomorskie;74;19;93;0.44;0.11;0.55;1;0;1;166;0;0;440;108;332;0;t32;2022-10-11
