wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1306;457;1763;0.34;0.12;0.46;31;7;24;1895;0;0;8319;1925;6374;20;t00;2023-03-28
dolnoœl¹skie;77;21;98;0.27;0.07;0.34;0;0;0;77;0;0;381;105;275;1;t02;2023-03-28
kujawsko-pomorskie;56;24;80;0.27;0.12;0.39;0;0;0;142;0;0;495;84;410;1;t04;2023-03-28
lubelskie;113;34;147;0.54;0.16;0.70;1;1;0;117;0;0;613;161;451;1;t06;2023-03-28
lubuskie;22;6;28;0.22;0.06;0.28;3;1;2;48;0;0;145;32;113;0;t08;2023-03-28
³ódzkie;73;31;104;0.30;0.13;0.42;0;0;0;126;0;0;495;111;384;0;t10;2023-03-28
ma³opolskie;94;34;128;0.28;0.10;0.37;3;0;3;158;0;0;559;132;426;1;t12;2023-03-28
mazowieckie;247;82;329;0.46;0.15;0.61;3;2;1;305;0;0;1314;345;967;2;t14;2023-03-28
opolskie;31;11;42;0.32;0.11;0.43;0;0;0;22;0;0;293;52;240;1;t16;2023-03-28
podkarpackie;56;16;72;0.26;0.08;0.34;3;1;2;104;0;0;425;78;347;0;t18;2023-03-28
podlaskie;64;22;86;0.54;0.19;0.73;1;0;1;115;0;0;350;90;259;1;t20;2023-03-28
pomorskie;56;23;79;0.24;0.10;0.34;0;0;0;121;0;0;521;117;400;4;t22;2023-03-28
œl¹skie;100;30;130;0.22;0.07;0.29;3;2;1;168;0;0;726;135;589;2;t24;2023-03-28
œwiêtokrzyskie;67;19;86;0.54;0.15;0.70;3;0;3;49;0;0;239;91;148;0;t26;2023-03-28
warmiñsko-mazurskie;54;23;77;0.38;0.16;0.54;5;0;5;107;0;0;413;91;322;0;t28;2023-03-28
wielkopolskie;70;34;104;0.20;0.10;0.30;6;0;6;84;0;0;334;107;225;2;t30;2023-03-28
zachodniopomorskie;87;40;127;0.51;0.24;0.75;0;0;0;149;0;0;502;133;367;2;t32;2023-03-28
