wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3722;834;4556;0.97;0.22;1.19;14;4;10;5161;0;0;13166;4744;8373;49;t00;2022-09-08
dolnoœl¹skie;205;40;245;0.71;0.14;0.85;0;0;0;242;0;0;624;261;363;0;t02;2022-09-08
kujawsko-pomorskie;178;36;214;0.86;0.17;1.03;1;0;1;281;0;0;623;220;400;3;t04;2022-09-08
lubelskie;292;62;354;1.39;0.29;1.68;2;0;2;390;0;0;1057;369;681;7;t06;2022-09-08
lubuskie;80;19;99;0.79;0.19;0.98;2;0;2;125;0;0;289;103;185;1;t08;2022-09-08
³ódzkie;243;52;295;0.99;0.21;1.20;0;0;0;346;0;0;726;303;421;2;t10;2022-09-08
ma³opolskie;304;60;364;0.89;0.18;1.07;1;1;0;476;0;0;1095;378;714;3;t12;2022-09-08
mazowieckie;557;128;685;1.03;0.24;1.26;6;2;4;729;0;0;2196;710;1478;8;t14;2022-09-08
opolskie;78;23;101;0.80;0.23;1.03;0;0;0;115;0;0;351;108;243;0;t16;2022-09-08
podkarpackie;175;28;203;0.82;0.13;0.95;0;0;0;214;0;0;581;210;368;3;t18;2022-09-08
podlaskie;120;28;148;1.02;0.24;1.26;0;0;0;193;0;0;429;156;272;1;t20;2022-09-08
pomorskie;201;40;241;0.86;0.17;1.03;0;0;0;258;0;0;609;247;359;3;t22;2022-09-08
œl¹skie;456;121;577;1.01;0.27;1.28;0;0;0;677;0;0;1580;587;988;5;t24;2022-09-08
œwiêtokrzyskie;165;33;198;1.34;0.27;1.61;0;0;0;237;0;0;522;211;310;1;t26;2022-09-08
warmiñsko-mazurskie;133;33;166;0.94;0.23;1.17;1;1;0;240;0;0;579;176;402;1;t28;2022-09-08
wielkopolskie;254;69;323;0.73;0.20;0.92;0;0;0;348;0;0;899;341;555;3;t30;2022-09-08
zachodniopomorskie;131;43;174;0.77;0.25;1.03;1;0;1;170;0;0;510;187;318;5;t32;2022-09-08
