wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;159;14;173;0.04;0.00;0.05;1;0;1;15;12;1;4856;201;4633;22;t00;2022-05-03
dolnoœl¹skie;12;1;13;0.04;0.00;0.04;0;0;0;0;0;0;163;13;149;1;t02;2022-05-03
kujawsko-pomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;180;5;170;5;t04;2022-05-03
lubelskie;11;1;12;0.05;0.00;0.06;0;0;0;0;1;0;204;13;190;1;t06;2022-05-03
lubuskie;4;0;4;0.04;0;0.04;0;0;0;0;0;0;101;5;93;3;t08;2022-05-03
³ódzkie;7;0;7;0.03;0;0.03;0;0;0;1;0;0;257;7;247;3;t10;2022-05-03
ma³opolskie;19;4;23;0.06;0.01;0.07;0;0;0;0;2;0;518;28;490;0;t12;2022-05-03
mazowieckie;24;3;27;0.04;0.01;0.05;0;0;0;1;0;0;1045;31;1013;1;t14;2022-05-03
opolskie;5;0;5;0.05;0;0.05;0;0;0;2;2;0;98;5;93;0;t16;2022-05-03
podkarpackie;13;0;13;0.06;0;0.06;0;0;0;1;0;1;283;13;269;1;t18;2022-05-03
podlaskie;6;0;6;0.05;0;0.05;0;0;0;2;0;0;83;7;76;0;t20;2022-05-03
pomorskie;9;2;11;0.04;0.01;0.05;1;0;1;0;2;0;326;15;310;1;t22;2022-05-03
œl¹skie;21;1;22;0.05;0.00;0.05;0;0;0;2;0;0;394;26;365;3;t24;2022-05-03
œwiêtokrzyskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;179;3;176;0;t26;2022-05-03
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;116;4;112;0;t28;2022-05-03
wielkopolskie;9;0;9;0.03;0;0.03;0;0;0;5;5;0;237;12;223;2;t30;2022-05-03
zachodniopomorskie;4;2;6;0.02;0.01;0.04;0;0;0;1;0;0;152;6;145;1;t32;2022-05-03
