wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;366;88;454;0.10;0.02;0.12;4;1;3;1322;0;0;6526;496;6004;26;t00;2022-11-23
dolnoœl¹skie;40;8;48;0.14;0.03;0.17;0;0;0;116;0;0;357;50;307;0;t02;2022-11-23
kujawsko-pomorskie;14;10;24;0.07;0.05;0.12;0;0;0;100;0;0;254;25;228;1;t04;2022-11-23
lubelskie;21;6;27;0.10;0.03;0.13;1;0;1;97;0;0;498;29;469;0;t06;2022-11-23
lubuskie;4;0;4;0.04;0;0.04;1;0;1;24;0;0;145;6;139;0;t08;2022-11-23
³ódzkie;24;2;26;0.10;0.01;0.11;0;0;0;79;0;0;240;29;211;0;t10;2022-11-23
ma³opolskie;25;7;32;0.07;0.02;0.09;0;0;0;102;0;0;412;33;377;2;t12;2022-11-23
mazowieckie;39;9;48;0.07;0.02;0.09;2;1;1;158;0;0;1070;52;1009;9;t14;2022-11-23
opolskie;12;3;15;0.12;0.03;0.15;0;0;0;28;0;0;297;19;278;0;t16;2022-11-23
podkarpackie;17;1;18;0.08;0.00;0.08;0;0;0;38;0;0;302;18;283;1;t18;2022-11-23
podlaskie;18;9;27;0.15;0.08;0.23;0;0;0;78;0;0;259;30;228;1;t20;2022-11-23
pomorskie;34;7;41;0.14;0.03;0.17;0;0;0;74;0;0;453;45;405;3;t22;2022-11-23
œl¹skie;50;7;57;0.11;0.02;0.13;0;0;0;167;0;0;607;59;547;1;t24;2022-11-23
œwiêtokrzyskie;14;2;16;0.11;0.02;0.13;0;0;0;49;0;0;218;17;201;0;t26;2022-11-23
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;47;0;0;291;13;276;2;t28;2022-11-23
wielkopolskie;30;12;42;0.09;0.03;0.12;0;0;0;100;0;0;472;45;427;0;t30;2022-11-23
zachodniopomorskie;14;3;17;0.08;0.02;0.10;0;0;0;64;0;0;271;19;250;2;t32;2022-11-23
