wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;188;66;254;0.05;0.02;0.07;1;0;1;927;0;0;2248;263;1984;1;t00;2024-12-02
dolnoœl¹skie;17;2;19;0.06;0.01;0.07;0;0;0;28;0;0;76;19;57;0;t02;2024-12-02
kujawsko-pomorskie;12;4;16;0.06;0.02;0.08;0;0;0;47;0;0;162;16;145;1;t04;2024-12-02
lubelskie;23;10;33;0.11;0.05;0.16;0;0;0;66;0;0;133;34;99;0;t06;2024-12-02
lubuskie;1;3;4;0.01;0.03;0.04;0;0;0;9;0;0;40;4;36;0;t08;2024-12-02
³ódzkie;7;2;9;0.03;0.01;0.04;0;0;0;46;0;0;65;10;55;0;t10;2024-12-02
ma³opolskie;12;4;16;0.04;0.01;0.05;1;0;1;129;0;0;192;16;176;0;t12;2024-12-02
mazowieckie;30;18;48;0.06;0.03;0.09;0;0;0;84;0;0;518;50;468;0;t14;2024-12-02
opolskie;2;0;2;0.02;0;0.02;0;0;0;4;0;0;41;2;39;0;t16;2024-12-02
podkarpackie;17;5;22;0.08;0.02;0.10;0;0;0;190;0;0;305;22;283;0;t18;2024-12-02
podlaskie;11;5;16;0.09;0.04;0.14;0;0;0;79;0;0;100;18;82;0;t20;2024-12-02
pomorskie;5;0;5;0.02;0;0.02;0;0;0;40;0;0;90;5;85;0;t22;2024-12-02
œl¹skie;16;1;17;0.04;0.00;0.04;0;0;0;100;0;0;204;18;186;0;t24;2024-12-02
œwiêtokrzyskie;15;2;17;0.12;0.02;0.14;0;0;0;18;0;0;36;17;19;0;t26;2024-12-02
warmiñsko-mazurskie;6;1;7;0.04;0.01;0.05;0;0;0;28;0;0;67;7;60;0;t28;2024-12-02
wielkopolskie;8;8;16;0.02;0.02;0.05;0;0;0;25;0;0;94;17;77;0;t30;2024-12-02
zachodniopomorskie;5;1;6;0.03;0.01;0.04;0;0;0;32;0;0;65;6;59;0;t32;2024-12-02
