wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;231;25;256;0.06;0.01;0.07;7;3;4;460;15;0;8305;303;7989;13;t00;2022-05-31
dolnoœl¹skie;12;1;13;0.04;0.00;0.04;0;0;0;17;0;0;416;15;401;0;t02;2022-05-31
kujawsko-pomorskie;5;0;5;0.02;0;0.02;2;0;2;24;3;0;272;7;263;2;t04;2022-05-31
lubelskie;13;0;13;0.06;0;0.06;0;0;0;37;4;0;483;20;463;0;t06;2022-05-31
lubuskie;1;0;1;0.01;0;0.01;0;0;0;5;0;0;106;1;105;0;t08;2022-05-31
³ódzkie;16;1;17;0.07;0.00;0.07;0;0;0;21;0;0;396;21;374;1;t10;2022-05-31
ma³opolskie;18;2;20;0.05;0.01;0.06;0;0;0;50;1;0;695;23;672;0;t12;2022-05-31
mazowieckie;46;5;51;0.08;0.01;0.09;2;2;0;76;1;0;1583;59;1523;1;t14;2022-05-31
opolskie;8;0;8;0.08;0;0.08;0;0;0;21;0;0;209;9;200;0;t16;2022-05-31
podkarpackie;13;1;14;0.06;0.00;0.07;0;0;0;21;2;0;427;18;403;6;t18;2022-05-31
podlaskie;9;3;12;0.08;0.03;0.10;0;0;0;27;1;0;218;14;204;0;t20;2022-05-31
pomorskie;19;2;21;0.08;0.01;0.09;0;0;0;33;0;0;617;24;592;1;t22;2022-05-31
œl¹skie;39;5;44;0.09;0.01;0.10;1;0;1;73;1;0;751;47;704;0;t24;2022-05-31
œwiêtokrzyskie;5;0;5;0.04;0;0.04;0;0;0;14;2;0;270;6;264;0;t26;2022-05-31
warmiñsko-mazurskie;8;1;9;0.06;0.01;0.06;1;0;1;16;0;0;496;11;485;0;t28;2022-05-31
wielkopolskie;6;1;7;0.02;0.00;0.02;0;0;0;11;0;0;389;10;378;1;t30;2022-05-31
zachodniopomorskie;7;3;10;0.04;0.02;0.06;1;1;0;14;0;0;164;11;153;0;t32;2022-05-31
