wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4;2;6;0.00;0.00;0.00;0;0;0;0;0;0;943;6;936;1;t00;2023-06-11
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;t02;2023-06-11
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;18;0;18;0;t04;2023-06-11
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;167;0;167;0;t06;2023-06-11
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t08;2023-06-11
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;34;0;34;0;t10;2023-06-11
ma³opolskie;0;0;0;0;0;0;0;0;0;0;0;0;37;0;37;0;t12;2023-06-11
mazowieckie;1;1;2;0.00;0.00;0.00;0;0;0;0;0;0;345;2;343;0;t14;2023-06-11
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;0;t16;2023-06-11
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;39;0;39;0;t18;2023-06-11
podlaskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;28;1;27;0;t20;2023-06-11
pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;t22;2023-06-11
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;53;1;52;0;t24;2023-06-11
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32;0;t26;2023-06-11
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;32;1;30;1;t28;2023-06-11
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;28;0;28;0;t30;2023-06-11
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t32;2023-06-11
