wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;548;241;789;0.14;0.06;0.21;2;1;1;692;0;0;2100;822;1274;4;t00;2023-10-24
dolnoœl¹skie;41;13;54;0.14;0.04;0.19;1;1;0;43;0;0;108;54;54;0;t02;2023-10-24
kujawsko-pomorskie;23;16;39;0.11;0.08;0.19;0;0;0;36;0;0;137;40;97;0;t04;2023-10-24
lubelskie;39;16;55;0.19;0.08;0.26;0;0;0;46;0;0;109;57;52;0;t06;2023-10-24
lubuskie;8;4;12;0.08;0.04;0.12;0;0;0;6;0;0;25;12;13;0;t08;2023-10-24
³ódzkie;21;10;31;0.09;0.04;0.13;0;0;0;29;0;0;52;31;21;0;t10;2023-10-24
ma³opolskie;41;11;52;0.12;0.03;0.15;0;0;0;56;0;0;121;53;68;0;t12;2023-10-24
mazowieckie;123;59;182;0.23;0.11;0.34;1;0;1;116;0;0;590;183;406;1;t14;2023-10-24
opolskie;10;4;14;0.10;0.04;0.14;0;0;0;6;0;0;65;16;49;0;t16;2023-10-24
podkarpackie;41;9;50;0.19;0.04;0.24;0;0;0;49;0;0;105;50;55;0;t18;2023-10-24
podlaskie;60;19;79;0.51;0.16;0.67;0;0;0;70;0;0;135;81;54;0;t20;2023-10-24
pomorskie;25;11;36;0.11;0.05;0.15;0;0;0;32;0;0;114;39;74;1;t22;2023-10-24
œl¹skie;27;18;45;0.06;0.04;0.10;0;0;0;76;0;0;146;47;99;0;t24;2023-10-24
œwiêtokrzyskie;11;7;18;0.09;0.06;0.15;0;0;0;10;0;0;31;19;12;0;t26;2023-10-24
warmiñsko-mazurskie;21;15;36;0.15;0.11;0.25;0;0;0;37;0;0;73;37;35;1;t28;2023-10-24
wielkopolskie;22;6;28;0.06;0.02;0.08;0;0;0;25;0;0;79;37;42;0;t30;2023-10-24
zachodniopomorskie;30;18;48;0.18;0.11;0.28;0;0;0;55;0;0;136;50;85;1;t32;2023-10-24
