wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1957;698;2655;0.51;0.18;0.69;10;2;8;2297;0;0;8244;2820;5408;16;t00;2023-02-23
dolnoœl¹skie;69;22;91;0.24;0.08;0.31;0;0;0;72;0;0;368;100;268;0;t02;2023-02-23
kujawsko-pomorskie;139;71;210;0.67;0.34;1.01;1;0;1;178;0;0;499;218;280;1;t04;2023-02-23
lubelskie;183;52;235;0.87;0.25;1.12;1;0;1;187;0;0;672;244;428;0;t06;2023-02-23
lubuskie;38;12;50;0.38;0.12;0.49;0;0;0;47;0;0;153;54;99;0;t08;2023-02-23
³ódzkie;157;51;208;0.64;0.21;0.85;1;1;0;244;0;0;594;218;376;0;t10;2023-02-23
ma³opolskie;192;68;260;0.56;0.20;0.76;0;0;0;274;0;0;668;265;400;3;t12;2023-02-23
mazowieckie;226;72;298;0.42;0.13;0.55;4;0;4;193;0;0;1055;314;739;2;t14;2023-02-23
opolskie;49;13;62;0.50;0.13;0.63;0;0;0;39;0;0;297;68;225;4;t16;2023-02-23
podkarpackie;100;21;121;0.47;0.10;0.57;0;0;0;76;0;0;386;128;258;0;t18;2023-02-23
podlaskie;50;15;65;0.42;0.13;0.55;0;0;0;65;0;0;252;69;183;0;t20;2023-02-23
pomorskie;88;28;116;0.37;0.12;0.49;0;0;0;121;0;0;326;119;206;1;t22;2023-02-23
œl¹skie;361;132;493;0.80;0.29;1.09;2;1;1;428;0;0;1171;520;648;3;t24;2023-02-23
œwiêtokrzyskie;44;15;59;0.36;0.12;0.48;1;0;1;44;0;0;159;65;94;0;t26;2023-02-23
warmiñsko-mazurskie;64;46;110;0.45;0.32;0.77;0;0;0;117;0;0;583;120;462;1;t28;2023-02-23
wielkopolskie;134;52;186;0.38;0.15;0.53;0;0;0;138;0;0;496;218;277;1;t30;2023-02-23
zachodniopomorskie;37;22;59;0.22;0.13;0.35;0;0;0;73;0;0;257;62;195;0;t32;2023-02-23
