wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;570;193;763;0.15;0.05;0.20;7;1;6;2017;0;0;7748;821;6905;22;t00;2022-11-28
dolnoœl¹skie;39;27;66;0.13;0.09;0.23;0;0;0;118;0;0;362;69;293;0;t02;2022-11-28
kujawsko-pomorskie;35;15;50;0.17;0.07;0.24;0;0;0;177;0;0;435;57;374;4;t04;2022-11-28
lubelskie;31;13;44;0.15;0.06;0.21;1;0;1;142;0;0;750;46;704;0;t06;2022-11-28
lubuskie;12;5;17;0.12;0.05;0.17;0;0;0;46;0;0;188;17;171;0;t08;2022-11-28
³ódzkie;27;6;33;0.11;0.02;0.13;1;1;0;120;0;0;339;34;305;0;t10;2022-11-28
ma³opolskie;53;18;71;0.16;0.05;0.21;0;0;0;170;0;0;527;72;454;1;t12;2022-11-28
mazowieckie;62;18;80;0.11;0.03;0.15;1;0;1;254;0;0;1138;81;1051;6;t14;2022-11-28
opolskie;23;5;28;0.23;0.05;0.29;0;0;0;66;0;0;322;31;288;3;t16;2022-11-28
podkarpackie;27;6;33;0.13;0.03;0.16;0;0;0;54;0;0;395;37;356;2;t18;2022-11-28
podlaskie;24;7;31;0.20;0.06;0.26;2;0;2;104;0;0;327;32;294;1;t20;2022-11-28
pomorskie;26;11;37;0.11;0.05;0.16;0;0;0;140;0;0;376;48;327;1;t22;2022-11-28
œl¹skie;81;15;96;0.18;0.03;0.21;0;0;0;278;0;0;789;103;686;0;t24;2022-11-28
œwiêtokrzyskie;11;4;15;0.09;0.03;0.12;0;0;0;56;0;0;243;16;227;0;t26;2022-11-28
warmiñsko-mazurskie;18;6;24;0.13;0.04;0.17;0;0;0;69;0;0;422;26;396;0;t28;2022-11-28
wielkopolskie;49;21;70;0.14;0.06;0.20;2;0;2;133;0;0;570;76;493;1;t30;2022-11-28
zachodniopomorskie;25;12;37;0.15;0.07;0.22;0;0;0;88;0;0;234;39;195;0;t32;2022-11-28
