wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;461;32;493;0.12;0.01;0.13;0;0;0;40;43;789;10337;683;9615;39;t00;2022-04-03
dolnoœl¹skie;37;4;41;0.13;0.01;0.14;0;0;0;0;2;60;754;54;699;1;t02;2022-04-03
kujawsko-pomorskie;4;0;4;0.02;0;0.02;0;0;0;4;2;22;270;6;261;3;t04;2022-04-03
lubelskie;45;5;50;0.21;0.02;0.24;0;0;0;5;0;27;704;81;622;1;t06;2022-04-03
lubuskie;8;0;8;0.08;0;0.08;0;0;0;0;0;13;192;8;182;2;t08;2022-04-03
³ódzkie;38;0;38;0.16;0;0.16;0;0;0;3;4;36;658;43;610;5;t10;2022-04-03
ma³opolskie;37;2;39;0.11;0.01;0.11;0;0;0;10;4;88;895;43;848;4;t12;2022-04-03
mazowieckie;79;10;89;0.15;0.02;0.16;0;0;0;8;4;254;1957;150;1791;16;t14;2022-04-03
opolskie;11;0;11;0.11;0;0.11;0;0;0;0;0;13;248;15;233;0;t16;2022-04-03
podkarpackie;19;3;22;0.09;0.01;0.10;0;0;0;1;1;19;431;28;403;0;t18;2022-04-03
podlaskie;12;1;13;0.10;0.01;0.11;0;0;0;0;1;14;353;17;336;0;t20;2022-04-03
pomorskie;20;1;21;0.09;0.00;0.09;0;0;0;0;6;30;553;32;521;0;t22;2022-04-03
œl¹skie;50;2;52;0.11;0.00;0.12;0;0;0;4;10;82;902;63;837;2;t24;2022-04-03
œwiêtokrzyskie;17;0;17;0.14;0;0.14;0;0;0;0;1;17;489;23;466;0;t26;2022-04-03
warmiñsko-mazurskie;13;0;13;0.09;0;0.09;0;0;0;0;0;20;296;20;276;0;t28;2022-04-03
wielkopolskie;27;3;30;0.08;0.01;0.09;0;0;0;4;6;56;538;41;496;1;t30;2022-04-03
zachodniopomorskie;23;1;24;0.14;0.01;0.14;0;0;0;1;2;38;382;30;351;1;t32;2022-04-03
