wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2032;781;2813;0.53;0.20;0.73;10;3;7;2542;0;0;8499;2956;5518;25;t00;2023-02-22
dolnoœl¹skie;118;44;162;0.41;0.15;0.56;0;0;0;85;0;0;416;172;243;1;t02;2023-02-22
kujawsko-pomorskie;138;71;209;0.67;0.34;1.01;1;0;1;198;0;0;478;220;256;2;t04;2023-02-22
lubelskie;149;71;220;0.71;0.34;1.05;0;0;0;154;0;0;640;230;409;1;t06;2023-02-22
lubuskie;41;19;60;0.41;0.19;0.59;0;0;0;68;0;0;158;60;98;0;t08;2023-02-22
³ódzkie;180;52;232;0.74;0.21;0.95;1;0;1;244;0;0;603;235;366;2;t10;2023-02-22
ma³opolskie;150;57;207;0.44;0.17;0.61;1;1;0;271;0;0;564;212;350;2;t12;2023-02-22
mazowieckie;218;71;289;0.40;0.13;0.53;2;2;0;224;0;0;1118;303;812;3;t14;2023-02-22
opolskie;40;15;55;0.41;0.15;0.56;0;0;0;35;0;0;319;58;260;1;t16;2023-02-22
podkarpackie;116;47;163;0.55;0.22;0.77;0;0;0;114;0;0;498;171;325;2;t18;2023-02-22
podlaskie;100;31;131;0.85;0.26;1.11;1;0;1;85;0;0;334;139;195;0;t20;2023-02-22
pomorskie;81;38;119;0.35;0.16;0.51;1;0;1;135;0;0;455;134;321;0;t22;2023-02-22
œl¹skie;363;141;504;0.81;0.31;1.12;0;0;0;504;0;0;1219;523;688;8;t24;2023-02-22
œwiêtokrzyskie;54;17;71;0.44;0.14;0.58;0;0;0;40;0;0;178;73;105;0;t26;2023-02-22
warmiñsko-mazurskie;80;42;122;0.56;0.30;0.86;0;0;0;130;0;0;435;132;301;2;t28;2023-02-22
wielkopolskie;137;40;177;0.39;0.11;0.51;3;0;3;145;0;0;395;185;209;1;t30;2023-02-22
zachodniopomorskie;49;14;63;0.29;0.08;0.37;0;0;0;108;0;0;365;74;291;0;t32;2023-02-22
