wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;108;33;141;0.03;0.01;0.04;1;1;0;307;0;0;3127;161;2961;5;t00;2023-05-17
dolnoœl¹skie;7;1;8;0.02;0.00;0.03;0;0;0;7;0;0;124;8;115;1;t02;2023-05-17
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;22;0;0;114;3;110;1;t04;2023-05-17
lubelskie;14;8;22;0.07;0.04;0.10;0;0;0;22;0;0;332;22;308;2;t06;2023-05-17
lubuskie;2;0;2;0.02;0;0.02;0;0;0;3;0;0;47;2;45;0;t08;2023-05-17
³ódzkie;3;2;5;0.01;0.01;0.02;0;0;0;16;0;0;151;7;144;0;t10;2023-05-17
ma³opolskie;6;2;8;0.02;0.01;0.02;0;0;0;32;0;0;177;8;169;0;t12;2023-05-17
mazowieckie;13;4;17;0.02;0.01;0.03;0;0;0;51;0;0;580;20;560;0;t14;2023-05-17
opolskie;1;0;1;0.01;0;0.01;0;0;0;2;0;0;151;2;149;0;t16;2023-05-17
podkarpackie;12;2;14;0.06;0.01;0.07;0;0;0;21;0;0;183;17;166;0;t18;2023-05-17
podlaskie;9;7;16;0.08;0.06;0.14;0;0;0;17;0;0;113;17;96;0;t20;2023-05-17
pomorskie;10;3;13;0.04;0.01;0.06;0;0;0;21;0;0;220;16;204;0;t22;2023-05-17
œl¹skie;8;1;9;0.02;0.00;0.02;1;1;0;40;0;0;234;10;224;0;t24;2023-05-17
œwiêtokrzyskie;5;0;5;0.04;0;0.04;0;0;0;2;0;0;104;6;98;0;t26;2023-05-17
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;18;0;0;186;4;182;0;t28;2023-05-17
wielkopolskie;7;0;7;0.02;0;0.02;0;0;0;11;0;0;123;9;114;0;t30;2023-05-17
zachodniopomorskie;4;3;7;0.02;0.02;0.04;0;0;0;22;0;0;128;7;121;0;t32;2023-05-17
