wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;10409;1251;11660;2.71;0.33;3.04;107;26;81;12738;11253;67107;71696;12516;58360;820;t00;2022-03-17
dolnoœl¹skie;853;93;946;2.94;0.32;3.26;8;6;2;950;894;5173;5193;1031;4101;61;t02;2022-03-17
kujawsko-pomorskie;676;93;769;3.27;0.45;3.72;6;2;4;984;982;4435;4095;814;3243;38;t04;2022-03-17
lubelskie;605;94;699;2.88;0.45;3.32;11;0;11;909;702;4033;4252;741;3471;40;t06;2022-03-17
lubuskie;348;54;402;3.44;0.53;3.98;3;3;0;438;458;2626;2303;430;1835;38;t08;2022-03-17
³ódzkie;521;66;587;2.13;0.27;2.40;10;2;8;701;611;3366;4226;649;3540;37;t10;2022-03-17
ma³opolskie;612;60;672;1.79;0.18;1.97;7;2;5;772;629;4157;4638;707;3882;49;t12;2022-03-17
mazowieckie;1848;208;2056;3.40;0.38;3.79;4;1;3;1859;1828;12681;12578;2213;10154;211;t14;2022-03-17
opolskie;206;32;238;2.10;0.33;2.43;3;0;3;284;261;1550;1609;256;1339;14;t16;2022-03-17
podkarpackie;203;20;223;0.95;0.09;1.05;11;0;11;254;149;1499;2873;235;2629;9;t18;2022-03-17
podlaskie;187;22;209;1.59;0.19;1.78;0;0;0;322;241;1515;1649;231;1403;15;t20;2022-03-17
pomorskie;748;97;845;3.19;0.41;3.60;4;0;4;850;676;4280;4254;896;3287;71;t22;2022-03-17
œl¹skie;826;92;918;1.83;0.20;2.04;14;1;13;1070;598;4831;6970;1008;5889;73;t24;2022-03-17
œwiêtokrzyskie;235;26;261;1.91;0.21;2.12;5;1;4;407;335;1741;1861;280;1572;9;t26;2022-03-17
warmiñsko-mazurskie;364;42;406;2.56;0.30;2.86;2;1;1;523;506;2374;2513;438;2063;12;t28;2022-03-17
wielkopolskie;1284;152;1436;3.67;0.43;4.10;17;7;10;1436;1523;7621;6696;1507;5119;70;t30;2022-03-17
zachodniopomorskie;828;100;928;4.89;0.59;5.48;2;0;2;964;818;4596;4202;1005;3132;65;t32;2022-03-17
