wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;123;42;165;0.03;0.01;0.04;4;0;4;382;0;0;3445;190;3249;6;t00;2023-05-22
dolnoœl¹skie;7;2;9;0.02;0.01;0.03;0;0;0;22;0;0;143;10;133;0;t02;2023-05-22
kujawsko-pomorskie;7;3;10;0.03;0.01;0.05;0;0;0;23;0;0;137;12;125;0;t04;2023-05-22
lubelskie;12;5;17;0.06;0.02;0.08;0;0;0;32;0;0;457;20;437;0;t06;2023-05-22
lubuskie;4;0;4;0.04;0;0.04;0;0;0;2;0;0;51;4;47;0;t08;2023-05-22
³ódzkie;6;2;8;0.02;0.01;0.03;0;0;0;28;0;0;93;8;85;0;t10;2023-05-22
ma³opolskie;7;1;8;0.02;0.00;0.02;0;0;0;43;0;0;136;8;128;0;t12;2023-05-22
mazowieckie;14;5;19;0.03;0.01;0.04;0;0;0;35;0;0;583;21;562;0;t14;2023-05-22
opolskie;1;3;4;0.01;0.03;0.04;1;0;1;2;0;0;198;5;193;0;t16;2023-05-22
podkarpackie;6;1;7;0.03;0.00;0.03;0;0;0;20;0;0;216;8;208;0;t18;2023-05-22
podlaskie;16;7;23;0.14;0.06;0.20;0;0;0;37;0;0;175;25;150;0;t20;2023-05-22
pomorskie;9;2;11;0.04;0.01;0.05;0;0;0;19;0;0;122;11;111;0;t22;2023-05-22
œl¹skie;10;3;13;0.02;0.01;0.03;0;0;0;38;0;0;304;15;287;2;t24;2023-05-22
œwiêtokrzyskie;2;0;2;0.02;0;0.02;1;0;1;2;0;0;90;7;83;0;t26;2023-05-22
warmiñsko-mazurskie;9;5;14;0.06;0.04;0.10;0;0;0;24;0;0;287;16;271;0;t28;2023-05-22
wielkopolskie;6;1;7;0.02;0.00;0.02;2;0;2;27;0;0;160;10;150;0;t30;2023-05-22
zachodniopomorskie;3;1;4;0.02;0.01;0.02;0;0;0;28;0;0;123;5;117;1;t32;2023-05-22
