wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;14;5;19;0.00;0.00;0.00;0;0;0;0;0;0;1072;22;1046;4;t00;2023-05-20
dolnoœl¹skie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;21;3;18;0;t02;2023-05-20
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;21;1;19;1;t04;2023-05-20
lubelskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;135;2;133;0;t06;2023-05-20
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t08;2023-05-20
³ódzkie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;44;1;43;0;t10;2023-05-20
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;49;1;48;0;t12;2023-05-20
mazowieckie;1;2;3;0.00;0.00;0.01;0;0;0;0;0;0;371;3;367;1;t14;2023-05-20
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;27;1;26;0;t16;2023-05-20
podkarpackie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;72;1;71;0;t18;2023-05-20
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;0;t20;2023-05-20
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;23;1;22;0;t22;2023-05-20
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;80;1;79;0;t24;2023-05-20
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;40;2;38;0;t26;2023-05-20
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;23;1;22;0;t28;2023-05-20
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;34;1;31;2;t30;2023-05-20
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;19;1;18;0;t32;2023-05-20
