wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;327;136;463;0.09;0.04;0.12;1;1;0;395;0;0;1161;470;691;0;t00;2024-08-01
dolnoœl¹skie;17;10;27;0.06;0.03;0.09;0;0;0;12;0;0;48;27;21;0;t02;2024-08-01
kujawsko-pomorskie;30;19;49;0.14;0.09;0.24;0;0;0;39;0;0;84;49;35;0;t04;2024-08-01
lubelskie;25;8;33;0.12;0.04;0.16;0;0;0;41;0;0;58;33;25;0;t06;2024-08-01
lubuskie;4;2;6;0.04;0.02;0.06;0;0;0;3;0;0;11;6;5;0;t08;2024-08-01
³ódzkie;11;4;15;0.04;0.02;0.06;1;1;0;12;0;0;26;16;10;0;t10;2024-08-01
ma³opolskie;26;7;33;0.08;0.02;0.10;0;0;0;40;0;0;66;33;33;0;t12;2024-08-01
mazowieckie;55;18;73;0.10;0.03;0.13;0;0;0;58;0;0;413;74;339;0;t14;2024-08-01
opolskie;11;4;15;0.11;0.04;0.15;0;0;0;5;0;0;47;15;32;0;t16;2024-08-01
podkarpackie;11;7;18;0.05;0.03;0.08;0;0;0;25;0;0;38;19;19;0;t18;2024-08-01
podlaskie;20;12;32;0.17;0.10;0.27;0;0;0;31;0;0;57;33;24;0;t20;2024-08-01
pomorskie;24;2;26;0.10;0.01;0.11;0;0;0;26;0;0;54;26;28;0;t22;2024-08-01
œl¹skie;25;13;38;0.06;0.03;0.08;0;0;0;31;0;0;87;40;47;0;t24;2024-08-01
œwiêtokrzyskie;12;3;15;0.10;0.02;0.12;0;0;0;11;0;0;16;15;1;0;t26;2024-08-01
warmiñsko-mazurskie;12;9;21;0.08;0.06;0.15;0;0;0;12;0;0;32;21;11;0;t28;2024-08-01
wielkopolskie;28;9;37;0.08;0.03;0.11;0;0;0;24;0;0;49;37;12;0;t30;2024-08-01
zachodniopomorskie;15;8;23;0.09;0.05;0.14;0;0;0;24;0;0;44;23;21;0;t32;2024-08-01
