wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;6180;1696;7876;1.61;0.44;2.05;28;3;25;9421;0;0;20350;8174;12119;57;t00;2022-09-12
dolnoœl¹skie;197;71;268;0.68;0.24;0.92;3;1;2;272;0;0;715;276;439;0;t02;2022-09-12
kujawsko-pomorskie;237;69;306;1.15;0.33;1.48;1;0;1;358;0;0;824;318;506;0;t04;2022-09-12
lubelskie;338;113;451;1.61;0.54;2.14;1;0;1;483;0;0;1393;471;918;4;t06;2022-09-12
lubuskie;73;37;110;0.72;0.37;1.09;0;0;0;101;0;0;310;112;197;1;t08;2022-09-12
³ódzkie;234;83;317;0.96;0.34;1.29;2;0;2;347;0;0;793;333;457;3;t10;2022-09-12
ma³opolskie;284;90;374;0.83;0.26;1.10;9;0;9;505;0;0;1158;379;776;3;t12;2022-09-12
mazowieckie;603;192;795;1.11;0.35;1.46;2;1;1;940;0;0;2427;842;1573;12;t14;2022-09-12
opolskie;82;30;112;0.84;0.31;1.14;1;0;1;98;0;0;384;124;258;2;t16;2022-09-12
podkarpackie;218;60;278;1.03;0.28;1.31;1;0;1;281;0;0;820;298;518;4;t18;2022-09-12
podlaskie;135;32;167;1.15;0.27;1.42;1;0;1;248;0;0;547;178;368;1;t20;2022-09-12
pomorskie;179;72;251;0.76;0.31;1.07;2;0;2;294;0;0;697;260;435;2;t22;2022-09-12
œl¹skie;309;111;420;0.69;0.25;0.93;2;1;1;456;0;0;1315;460;852;3;t24;2022-09-12
œwiêtokrzyskie;164;40;204;1.33;0.33;1.66;0;0;0;215;0;0;548;212;335;1;t26;2022-09-12
warmiñsko-mazurskie;150;57;207;1.06;0.40;1.46;0;0;0;224;0;0;596;216;377;3;t28;2022-09-12
wielkopolskie;290;108;398;0.83;0.31;1.14;1;0;1;406;0;0;1086;417;665;4;t30;2022-09-12
zachodniopomorskie;109;40;149;0.64;0.24;0.88;1;0;1;169;0;0;503;164;337;2;t32;2022-09-12
