wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;634;97;731;0.17;0.03;0.19;0;0;0;29;0;0;3738;805;2912;21;t00;2022-09-25
dolnoœl¹skie;33;4;37;0.11;0.01;0.13;0;0;0;18;0;0;120;41;78;1;t02;2022-09-25
kujawsko-pomorskie;9;3;12;0.04;0.01;0.06;0;0;0;0;0;0;74;12;62;0;t04;2022-09-25
lubelskie;21;4;25;0.10;0.02;0.12;0;0;0;2;0;0;182;27;153;2;t06;2022-09-25
lubuskie;9;1;10;0.09;0.01;0.10;0;0;0;0;0;0;47;11;35;1;t08;2022-09-25
³ódzkie;21;8;29;0.09;0.03;0.12;0;0;0;0;0;0;141;32;109;0;t10;2022-09-25
ma³opolskie;23;6;29;0.07;0.02;0.08;0;0;0;0;0;0;163;32;129;2;t12;2022-09-25
mazowieckie;53;13;66;0.10;0.02;0.12;0;0;0;2;0;0;587;77;508;2;t14;2022-09-25
opolskie;9;4;13;0.09;0.04;0.13;0;0;0;0;0;0;55;14;41;0;t16;2022-09-25
podkarpackie;17;7;24;0.08;0.03;0.11;0;0;0;0;0;0;149;26;122;1;t18;2022-09-25
podlaskie;7;3;10;0.06;0.03;0.08;0;0;0;0;0;0;72;15;56;1;t20;2022-09-25
pomorskie;19;3;22;0.08;0.01;0.09;0;0;0;0;0;0;119;22;97;0;t22;2022-09-25
œl¹skie;34;22;56;0.08;0.05;0.12;0;0;0;0;0;0;276;66;208;2;t24;2022-09-25
œwiêtokrzyskie;17;4;21;0.14;0.03;0.17;0;0;0;1;0;0;145;24;121;0;t26;2022-09-25
warmiñsko-mazurskie;8;1;9;0.06;0.01;0.06;0;0;0;0;0;0;78;12;66;0;t28;2022-09-25
wielkopolskie;19;10;29;0.05;0.03;0.08;0;0;0;0;0;0;132;35;97;0;t30;2022-09-25
zachodniopomorskie;3;3;6;0.02;0.02;0.04;0;0;0;0;0;0;74;9;64;1;t32;2022-09-25
