wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;655;151;806;0.17;0.04;0.21;17;6;11;1831;0;0;7162;919;6212;31;t00;2022-10-28
dolnoœl¹skie;70;10;80;0.24;0.03;0.28;0;0;0;95;0;0;390;89;301;0;t02;2022-10-28
kujawsko-pomorskie;47;7;54;0.23;0.03;0.26;2;1;1;125;0;0;327;61;263;3;t04;2022-10-28
lubelskie;43;15;58;0.20;0.07;0.28;2;0;2;150;0;0;671;71;597;3;t06;2022-10-28
lubuskie;15;3;18;0.15;0.03;0.18;0;0;0;31;0;0;170;21;149;0;t08;2022-10-28
³ódzkie;40;4;44;0.16;0.02;0.18;1;1;0;111;0;0;380;47;333;0;t10;2022-10-28
ma³opolskie;56;15;71;0.16;0.04;0.21;0;0;0;187;0;0;537;83;453;1;t12;2022-10-28
mazowieckie;74;15;89;0.14;0.03;0.16;4;2;2;259;0;0;1143;103;1036;4;t14;2022-10-28
opolskie;20;6;26;0.20;0.06;0.27;0;0;0;44;0;0;217;28;189;0;t16;2022-10-28
podkarpackie;37;9;46;0.17;0.04;0.22;1;1;0;78;0;0;415;59;355;1;t18;2022-10-28
podlaskie;16;7;23;0.14;0.06;0.20;1;0;1;76;0;0;247;25;222;0;t20;2022-10-28
pomorskie;32;8;40;0.14;0.03;0.17;1;0;1;92;0;0;276;42;232;2;t22;2022-10-28
œl¹skie;68;19;87;0.15;0.04;0.19;1;0;1;266;0;0;760;97;658;5;t24;2022-10-28
œwiêtokrzyskie;26;2;28;0.21;0.02;0.23;2;0;2;78;0;0;243;29;214;0;t26;2022-10-28
warmiñsko-mazurskie;20;5;25;0.14;0.04;0.18;0;0;0;74;0;0;306;27;279;0;t28;2022-10-28
wielkopolskie;52;14;66;0.15;0.04;0.19;2;1;1;98;0;0;461;75;379;7;t30;2022-10-28
zachodniopomorskie;26;9;35;0.15;0.05;0.21;0;0;0;66;0;0;229;36;189;4;t32;2022-10-28
