wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1720;315;2035;0.45;0.08;0.53;5;1;4;2245;8;0;7648;2140;5488;20;t00;2022-07-11
dolnoœl¹skie;112;23;135;0.39;0.08;0.47;0;0;0;179;0;0;398;137;260;1;t02;2022-07-11
kujawsko-pomorskie;89;16;105;0.43;0.08;0.51;1;0;1;112;0;0;394;105;289;0;t04;2022-07-11
lubelskie;66;8;74;0.31;0.04;0.35;0;0;0;113;1;0;596;80;513;3;t06;2022-07-11
lubuskie;32;6;38;0.32;0.06;0.38;1;0;1;52;0;0;154;38;116;0;t08;2022-07-11
³ódzkie;103;15;118;0.42;0.06;0.48;0;0;0;135;1;0;376;123;249;4;t10;2022-07-11
ma³opolskie;138;31;169;0.40;0.09;0.50;0;0;0;218;0;0;589;177;409;3;t12;2022-07-11
mazowieckie;368;66;434;0.68;0.12;0.80;0;0;0;403;2;0;1509;458;1048;3;t14;2022-07-11
opolskie;38;8;46;0.39;0.08;0.47;0;0;0;37;0;0;217;52;165;0;t16;2022-07-11
podkarpackie;42;5;47;0.20;0.02;0.22;0;0;0;71;0;0;329;49;279;1;t18;2022-07-11
podlaskie;46;5;51;0.39;0.04;0.43;0;0;0;69;0;0;201;52;148;1;t20;2022-07-11
pomorskie;111;26;137;0.47;0.11;0.58;0;0;0;128;1;0;405;144;260;1;t22;2022-07-11
œl¹skie;223;34;257;0.49;0.08;0.57;1;1;0;318;0;0;746;275;470;1;t24;2022-07-11
œwiêtokrzyskie;44;12;56;0.36;0.10;0.46;0;0;0;70;1;0;287;64;223;0;t26;2022-07-11
warmiñsko-mazurskie;55;18;73;0.39;0.13;0.51;0;0;0;83;0;0;393;76;317;0;t28;2022-07-11
wielkopolskie;128;24;152;0.37;0.07;0.43;1;0;1;146;0;0;460;156;303;1;t30;2022-07-11
zachodniopomorskie;76;18;94;0.45;0.11;0.56;1;0;1;104;2;0;276;101;175;0;t32;2022-07-11
