wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;324;50;374;0.08;0.01;0.10;7;1;6;572;11;0;4754;415;4333;6;t00;2022-06-20
dolnoœl¹skie;32;5;37;0.11;0.02;0.13;0;0;0;62;1;0;218;39;178;1;t02;2022-06-20
kujawsko-pomorskie;12;3;15;0.06;0.01;0.07;0;0;0;23;0;0;147;18;129;0;t04;2022-06-20
lubelskie;17;4;21;0.08;0.02;0.10;0;0;0;46;0;0;485;23;462;0;t06;2022-06-20
lubuskie;6;2;8;0.06;0.02;0.08;0;0;0;12;0;0;78;8;70;0;t08;2022-06-20
³ódzkie;22;2;24;0.09;0.01;0.10;1;1;0;26;1;0;235;25;210;0;t10;2022-06-20
ma³opolskie;34;3;37;0.10;0.01;0.11;0;0;0;44;1;0;338;39;298;1;t12;2022-06-20
mazowieckie;70;9;79;0.13;0.02;0.15;2;0;2;132;0;0;1019;83;934;2;t14;2022-06-20
opolskie;6;0;6;0.06;0;0.06;0;0;0;13;0;0;180;7;173;0;t16;2022-06-20
podkarpackie;17;1;18;0.08;0.00;0.08;0;0;0;13;4;0;288;23;265;0;t18;2022-06-20
podlaskie;13;1;14;0.11;0.01;0.12;1;0;1;34;0;0;114;16;98;0;t20;2022-06-20
pomorskie;14;4;18;0.06;0.02;0.08;2;0;2;40;0;0;178;19;159;0;t22;2022-06-20
œl¹skie;31;6;37;0.07;0.01;0.08;1;0;1;63;0;0;348;45;303;0;t24;2022-06-20
œwiêtokrzyskie;11;1;12;0.09;0.01;0.10;0;0;0;20;4;0;253;15;237;1;t26;2022-06-20
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;13;0;0;256;7;248;1;t28;2022-06-20
wielkopolskie;14;7;21;0.04;0.02;0.06;0;0;0;16;0;0;163;25;138;0;t30;2022-06-20
zachodniopomorskie;9;1;10;0.05;0.01;0.06;0;0;0;14;0;0;153;11;142;0;t32;2022-06-20
