wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;13;6;19;0.00;0.00;0.00;0;0;0;26;0;0;457;19;437;1;t00;2023-08-03
dolnoœl¹skie;0;1;1;0;0.00;0.00;0;0;0;2;0;0;4;1;3;0;t02;2023-08-03
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;6;1;5;0;t04;2023-08-03
lubelskie;2;2;4;0.01;0.01;0.02;0;0;0;1;0;0;12;4;8;0;t06;2023-08-03
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t08;2023-08-03
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t10;2023-08-03
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;10;1;9;0;t12;2023-08-03
mazowieckie;4;0;4;0.01;0;0.01;0;0;0;5;0;0;303;4;298;1;t14;2023-08-03
opolskie;2;0;2;0.02;0;0.02;0;0;0;1;0;0;20;2;18;0;t16;2023-08-03
podkarpackie;0;1;1;0;0.00;0.00;0;0;0;2;0;0;3;1;2;0;t18;2023-08-03
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t20;2023-08-03
pomorskie;0;1;1;0;0.00;0.00;0;0;0;2;0;0;11;1;10;0;t22;2023-08-03
œl¹skie;1;1;2;0.00;0.00;0.00;0;0;0;4;0;0;15;2;13;0;t24;2023-08-03
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t26;2023-08-03
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;t28;2023-08-03
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;2;0;0;9;2;7;0;t30;2023-08-03
zachodniopomorskie;0;0;0;0;0;0;0;0;0;2;0;0;5;0;5;0;t32;2023-08-03
