wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;41;6;47;0.01;0.00;0.01;0;0;0;0;0;0;524;54;470;0;t00;2024-10-12
dolnoœl¹skie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;3;2;1;0;t02;2024-10-12
kujawsko-pomorskie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;3;2;1;0;t04;2024-10-12
lubelskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;13;4;9;0;t06;2024-10-12
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t08;2024-10-12
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;11;3;8;0;t10;2024-10-12
ma³opolskie;8;1;9;0.02;0.00;0.03;0;0;0;0;0;0;47;9;38;0;t12;2024-10-12
mazowieckie;7;1;8;0.01;0.00;0.01;0;0;0;0;0;0;315;8;307;0;t14;2024-10-12
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;3;1;2;0;t16;2024-10-12
podkarpackie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;2;2;0;0;t18;2024-10-12
podlaskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;9;2;7;0;t20;2024-10-12
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;9;1;8;0;t22;2024-10-12
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;16;2;14;0;t24;2024-10-12
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;19;4;15;0;t26;2024-10-12
warmiñsko-mazurskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;6;1;5;0;t28;2024-10-12
wielkopolskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;10;3;7;0;t30;2024-10-12
zachodniopomorskie;3;1;4;0.02;0.01;0.02;0;0;0;0;0;0;17;4;13;0;t32;2024-10-12
