wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1510;520;2030;0.39;0.14;0.53;9;0;9;1883;0;0;7072;2177;4878;17;t00;2023-02-17
dolnoœl¹skie;86;30;116;0.30;0.10;0.40;0;0;0;93;0;0;408;132;276;0;t02;2023-02-17
kujawsko-pomorskie;97;41;138;0.47;0.20;0.67;1;0;1;113;0;0;411;151;259;1;t04;2023-02-17
lubelskie;114;50;164;0.54;0.24;0.78;1;0;1;167;0;0;567;171;395;1;t06;2023-02-17
lubuskie;25;7;32;0.25;0.07;0.32;0;0;0;38;0;0;126;32;94;0;t08;2023-02-17
³ódzkie;99;31;130;0.40;0.13;0.53;0;0;0;140;0;0;436;141;295;0;t10;2023-02-17
ma³opolskie;142;38;180;0.42;0.11;0.53;1;0;1;186;0;0;531;187;341;3;t12;2023-02-17
mazowieckie;212;79;291;0.39;0.15;0.54;0;0;0;212;0;0;1080;307;773;0;t14;2023-02-17
opolskie;37;9;46;0.38;0.09;0.47;0;0;0;37;0;0;233;55;173;5;t16;2023-02-17
podkarpackie;82;19;101;0.39;0.09;0.48;1;0;1;87;0;0;275;108;167;0;t18;2023-02-17
podlaskie;38;12;50;0.32;0.10;0.42;0;0;0;60;0;0;166;50;115;1;t20;2023-02-17
pomorskie;52;21;73;0.22;0.09;0.31;0;0;0;96;0;0;306;79;227;0;t22;2023-02-17
œl¹skie;291;116;407;0.65;0.26;0.90;1;0;1;381;0;0;1024;436;586;2;t24;2023-02-17
œwiêtokrzyskie;30;6;36;0.24;0.05;0.29;0;0;0;24;0;0;105;38;67;0;t26;2023-02-17
warmiñsko-mazurskie;61;16;77;0.43;0.11;0.54;0;0;0;80;0;0;394;87;307;0;t28;2023-02-17
wielkopolskie;94;32;126;0.27;0.09;0.36;4;0;4;89;0;0;436;133;299;4;t30;2023-02-17
zachodniopomorskie;26;7;33;0.15;0.04;0.19;0;0;0;80;0;0;255;33;222;0;t32;2023-02-17
