wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;71;17;88;0.02;0.00;0.02;5;1;4;170;0;0;2769;113;2653;3;t00;2023-05-31
dolnoœl¹skie;3;0;3;0.01;0;0.01;0;0;0;1;0;0;49;4;45;0;t02;2023-05-31
kujawsko-pomorskie;3;2;5;0.01;0.01;0.02;0;0;0;10;0;0;98;5;93;0;t04;2023-05-31
lubelskie;8;0;8;0.04;0;0.04;0;0;0;11;0;0;373;10;363;0;t06;2023-05-31
lubuskie;0;0;0;0;0;0;0;0;0;5;0;0;54;0;54;0;t08;2023-05-31
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;11;0;0;101;3;98;0;t10;2023-05-31
ma³opolskie;3;0;3;0.01;0;0.01;0;0;0;17;0;0;150;4;146;0;t12;2023-05-31
mazowieckie;27;5;32;0.05;0.01;0.06;2;1;1;29;0;0;535;46;489;0;t14;2023-05-31
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;152;1;151;0;t16;2023-05-31
podkarpackie;3;1;4;0.01;0.00;0.02;2;0;2;5;0;0;162;4;158;0;t18;2023-05-31
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;15;0;0;75;5;70;0;t20;2023-05-31
pomorskie;2;1;3;0.01;0.00;0.01;1;0;1;8;0;0;264;3;261;0;t22;2023-05-31
œl¹skie;4;2;6;0.01;0.00;0.01;0;0;0;28;0;0;265;9;255;1;t24;2023-05-31
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;1;0;0;85;0;85;0;t26;2023-05-31
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;11;0;0;135;6;129;0;t28;2023-05-31
wielkopolskie;2;2;4;0.01;0.01;0.01;0;0;0;2;0;0;85;6;79;0;t30;2023-05-31
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;16;0;0;69;4;65;0;t32;2023-05-31
