wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;18801;2101;20902;4.90;0.55;5.45;283;66;217;21028;41747;254266;102077;23373;76691;2013;t00;2022-02-18
dolnoœl¹skie;1534;142;1676;5.29;0.49;5.78;22;13;9;1287;3288;18930;7114;1848;5115;151;t02;2022-02-18
kujawsko-pomorskie;1919;268;2187;9.27;1.30;10.57;14;2;12;1910;3790;20344;7922;2534;5191;197;t04;2022-02-18
lubelskie;884;105;989;4.20;0.50;4.70;21;2;19;1247;2034;12409;5254;1091;4107;56;t06;2022-02-18
lubuskie;734;65;799;7.27;0.64;7.91;7;1;6;862;1499;10089;3261;884;2284;93;t08;2022-02-18
³ódzkie;1111;138;1249;4.54;0.56;5.10;28;5;23;1140;2716;15944;7000;1436;5421;143;t10;2022-02-18
ma³opolskie;1014;102;1116;2.97;0.30;3.27;17;4;13;1306;2468;15329;6603;1250;5255;98;t12;2022-02-18
mazowieckie;2690;288;2978;4.96;0.53;5.49;29;8;21;2745;5810;40454;15927;3361;12210;356;t14;2022-02-18
opolskie;362;50;412;3.69;0.51;4.20;7;0;7;523;1005;6725;2256;451;1788;17;t16;2022-02-18
podkarpackie;331;55;386;1.56;0.26;1.82;29;5;24;474;1145;7668;3541;434;3087;20;t18;2022-02-18
podlaskie;439;48;487;3.73;0.41;4.14;8;0;8;661;935;6563;2479;547;1890;42;t20;2022-02-18
pomorskie;1158;126;1284;4.93;0.54;5.47;10;0;10;1278;2758;15298;6620;1450;4945;225;t22;2022-02-18
œl¹skie;1424;145;1569;3.16;0.32;3.48;29;8;21;1864;3818;22589;9681;1769;7745;167;t24;2022-02-18
œwiêtokrzyskie;604;57;661;4.91;0.46;5.37;10;3;7;751;1249;8145;3081;715;2272;94;t26;2022-02-18
warmiñsko-mazurskie;790;99;889;5.56;0.70;6.26;17;6;11;1056;1508;9179;4151;997;3095;59;t28;2022-02-18
wielkopolskie;2543;275;2818;7.26;0.79;8.05;20;7;13;2500;5354;31721;9946;3055;6732;159;t30;2022-02-18
zachodniopomorskie;1158;138;1296;6.84;0.82;7.65;15;2;13;1395;2276;12389;5483;1427;3930;126;t32;2022-02-18
