wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;195;51;246;0.05;0.01;0.06;3;1;2;975;0;0;3566;275;3285;6;t00;2024-02-23
dolnoœl¹skie;7;3;10;0.02;0.01;0.03;0;0;0;32;0;0;156;11;145;0;t02;2024-02-23
kujawsko-pomorskie;4;2;6;0.02;0.01;0.03;1;0;1;39;0;0;197;6;190;1;t04;2024-02-23
lubelskie;8;5;13;0.04;0.02;0.06;1;0;1;81;0;0;194;15;179;0;t06;2024-02-23
lubuskie;3;1;4;0.03;0.01;0.04;0;0;0;16;0;0;55;4;51;0;t08;2024-02-23
³ódzkie;7;1;8;0.03;0.00;0.03;0;0;0;86;0;0;135;9;126;0;t10;2024-02-23
ma³opolskie;10;2;12;0.03;0.01;0.04;1;1;0;93;0;0;192;12;180;0;t12;2024-02-23
mazowieckie;38;4;42;0.07;0.01;0.08;0;0;0;141;0;0;634;43;591;0;t14;2024-02-23
opolskie;2;0;2;0.02;0;0.02;0;0;0;3;0;0;42;2;40;0;t16;2024-02-23
podkarpackie;15;3;18;0.07;0.01;0.08;0;0;0;87;0;0;149;19;130;0;t18;2024-02-23
podlaskie;8;2;10;0.07;0.02;0.08;0;0;0;61;0;0;152;11;141;0;t20;2024-02-23
pomorskie;3;2;5;0.01;0.01;0.02;0;0;0;43;0;0;145;6;139;0;t22;2024-02-23
œl¹skie;8;3;11;0.02;0.01;0.02;0;0;0;129;0;0;258;11;247;0;t24;2024-02-23
œwiêtokrzyskie;2;0;2;0.02;0;0.02;0;0;0;14;0;0;31;3;28;0;t26;2024-02-23
warmiñsko-mazurskie;10;2;12;0.07;0.01;0.08;0;0;0;51;0;0;206;12;194;0;t28;2024-02-23
wielkopolskie;7;3;10;0.02;0.01;0.03;0;0;0;22;0;0;90;10;80;0;t30;2024-02-23
zachodniopomorskie;7;2;9;0.04;0.01;0.05;0;0;0;75;0;0;177;9;168;0;t32;2024-02-23
