wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;131;30;161;0.03;0.01;0.04;0;0;0;5;0;0;2016;195;1815;6;t00;2023-04-08
dolnoœl¹skie;6;1;7;0.02;0.00;0.02;0;0;0;0;0;0;72;10;62;0;t02;2023-04-08
kujawsko-pomorskie;5;1;6;0.02;0.00;0.03;0;0;0;0;0;0;50;7;43;0;t04;2023-04-08
lubelskie;16;4;20;0.08;0.02;0.10;0;0;0;0;0;0;278;24;254;0;t06;2023-04-08
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;28;1;27;0;t08;2023-04-08
³ódzkie;7;3;10;0.03;0.01;0.04;0;0;0;0;0;0;98;10;88;0;t10;2023-04-08
ma³opolskie;13;1;14;0.04;0.00;0.04;0;0;0;0;0;0;109;15;94;0;t12;2023-04-08
mazowieckie;22;5;27;0.04;0.01;0.05;0;0;0;1;0;0;452;29;422;1;t14;2023-04-08
opolskie;6;1;7;0.06;0.01;0.07;0;0;0;0;0;0;32;7;24;1;t16;2023-04-08
podkarpackie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;87;9;78;0;t18;2023-04-08
podlaskie;5;1;6;0.04;0.01;0.05;0;0;0;0;0;0;55;7;48;0;t20;2023-04-08
pomorskie;6;1;7;0.03;0.00;0.03;0;0;0;0;0;0;101;10;91;0;t22;2023-04-08
œl¹skie;7;3;10;0.02;0.01;0.02;0;0;0;0;0;0;182;10;172;0;t24;2023-04-08
œwiêtokrzyskie;9;0;9;0.07;0;0.07;0;0;0;0;0;0;60;10;50;0;t26;2023-04-08
warmiñsko-mazurskie;3;2;5;0.02;0.01;0.04;0;0;0;0;0;0;78;7;70;1;t28;2023-04-08
wielkopolskie;8;2;10;0.02;0.01;0.03;0;0;0;4;0;0;80;10;68;2;t30;2023-04-08
zachodniopomorskie;7;1;8;0.04;0.01;0.05;0;0;0;0;0;0;80;13;67;0;t32;2023-04-08
