wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4763;535;5298;1.24;0.14;1.38;1;0;1;430;13682;54304;39358;5733;33204;421;t00;2022-03-13
dolnoœl¹skie;337;48;385;1.16;0.17;1.33;0;0;0;26;986;4145;2446;413;2021;12;t02;2022-03-13
kujawsko-pomorskie;323;46;369;1.56;0.22;1.78;1;0;1;41;1382;4036;2137;384;1720;33;t04;2022-03-13
lubelskie;215;31;246;1.02;0.15;1.17;0;0;0;23;958;3030;2058;264;1781;13;t06;2022-03-13
lubuskie;162;20;182;1.60;0.20;1.80;0;0;0;3;550;2154;1028;189;827;12;t08;2022-03-13
³ódzkie;303;23;326;1.24;0.09;1.33;0;0;0;23;762;2626;2319;367;1936;16;t10;2022-03-13
ma³opolskie;280;27;307;0.82;0.08;0.90;0;0;0;9;550;3179;2963;330;2609;24;t12;2022-03-13
mazowieckie;948;102;1050;1.75;0.19;1.93;0;0;0;48;2236;10672;7598;1159;6317;122;t14;2022-03-13
opolskie;96;11;107;0.98;0.11;1.09;0;0;0;89;238;1189;879;124;735;20;t16;2022-03-13
podkarpackie;82;7;89;0.39;0.03;0.42;0;0;0;9;181;961;1472;97;1369;6;t18;2022-03-13
podlaskie;71;13;84;0.60;0.11;0.71;0;0;0;24;326;1312;820;96;720;4;t20;2022-03-13
pomorskie;343;39;382;1.46;0.17;1.63;0;0;0;12;713;3223;2502;407;2043;52;t22;2022-03-13
œl¹skie;363;28;391;0.81;0.06;0.87;0;0;0;26;744;3432;4110;425;3655;30;t24;2022-03-13
œwiêtokrzyskie;128;13;141;1.04;0.11;1.15;0;0;0;6;393;1406;1116;155;943;18;t26;2022-03-13
warmiñsko-mazurskie;130;26;156;0.92;0.18;1.10;0;0;0;5;774;2109;1166;174;988;4;t28;2022-03-13
wielkopolskie;570;56;626;1.63;0.16;1.79;0;0;0;12;1835;6559;3426;663;2731;32;t30;2022-03-13
zachodniopomorskie;343;45;388;2.03;0.27;2.29;0;0;0;72;987;3753;1992;414;1562;16;t32;2022-03-13
