wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;227;103;330;0.06;0.03;0.09;7;0;7;694;0;0;2010;340;1665;5;t00;2024-11-05
dolnoœl¹skie;5;6;11;0.02;0.02;0.04;0;0;0;31;0;0;76;11;64;1;t02;2024-11-05
kujawsko-pomorskie;18;7;25;0.09;0.03;0.12;0;0;0;39;0;0;181;25;152;4;t04;2024-11-05
lubelskie;23;10;33;0.11;0.05;0.16;0;0;0;89;0;0;151;34;117;0;t06;2024-11-05
lubuskie;3;2;5;0.03;0.02;0.05;0;0;0;7;0;0;29;5;24;0;t08;2024-11-05
³ódzkie;5;4;9;0.02;0.02;0.04;0;0;0;24;0;0;59;9;50;0;t10;2024-11-05
ma³opolskie;18;6;24;0.05;0.02;0.07;3;0;3;61;0;0;163;25;138;0;t12;2024-11-05
mazowieckie;50;17;67;0.09;0.03;0.12;0;0;0;66;0;0;495;70;425;0;t14;2024-11-05
opolskie;5;2;7;0.05;0.02;0.07;0;0;0;4;0;0;45;7;38;0;t16;2024-11-05
podkarpackie;9;4;13;0.04;0.02;0.06;0;0;0;49;0;0;84;13;71;0;t18;2024-11-05
podlaskie;20;10;30;0.17;0.08;0.25;0;0;0;70;0;0;114;31;83;0;t20;2024-11-05
pomorskie;9;5;14;0.04;0.02;0.06;0;0;0;38;0;0;81;14;67;0;t22;2024-11-05
œl¹skie;22;8;30;0.05;0.02;0.07;3;0;3;98;0;0;202;30;172;0;t24;2024-11-05
œwiêtokrzyskie;6;5;11;0.05;0.04;0.09;1;0;1;18;0;0;33;12;21;0;t26;2024-11-05
warmiñsko-mazurskie;7;5;12;0.05;0.04;0.08;0;0;0;47;0;0;68;12;56;0;t28;2024-11-05
wielkopolskie;8;8;16;0.02;0.02;0.05;0;0;0;30;0;0;82;18;64;0;t30;2024-11-05
zachodniopomorskie;14;3;17;0.08;0.02;0.10;0;0;0;22;0;0;80;17;63;0;t32;2024-11-05
