wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3076;995;4071;0.80;0.26;1.06;26;13;13;3540;0;0;12023;4292;7709;22;t00;2023-03-14
dolnoœl¹skie;157;50;207;0.54;0.17;0.71;0;0;0;149;0;0;611;218;392;1;t02;2023-03-14
kujawsko-pomorskie;235;88;323;1.14;0.43;1.56;1;1;0;296;0;0;867;338;526;3;t04;2023-03-14
lubelskie;193;64;257;0.92;0.30;1.22;4;2;2;201;0;0;842;272;567;3;t06;2023-03-14
lubuskie;78;23;101;0.77;0.23;1.00;0;0;0;78;0;0;245;101;143;1;t08;2023-03-14
³ódzkie;194;59;253;0.79;0.24;1.03;0;0;0;248;0;0;863;270;590;3;t10;2023-03-14
ma³opolskie;247;49;296;0.72;0.14;0.87;0;0;0;310;0;0;744;304;438;2;t12;2023-03-14
mazowieckie;504;157;661;0.93;0.29;1.22;6;5;1;453;0;0;1786;690;1095;1;t14;2023-03-14
opolskie;59;25;84;0.60;0.25;0.86;1;0;1;66;0;0;374;89;284;1;t16;2023-03-14
podkarpackie;135;27;162;0.64;0.13;0.76;0;0;0;202;0;0;555;170;385;0;t18;2023-03-14
podlaskie;116;43;159;0.99;0.37;1.35;1;0;1;182;0;0;458;164;294;0;t20;2023-03-14
pomorskie;137;48;185;0.58;0.20;0.79;2;0;2;200;0;0;573;190;383;0;t22;2023-03-14
œl¹skie;339;110;449;0.75;0.24;1.00;10;5;5;428;0;0;1334;484;849;1;t24;2023-03-14
œwiêtokrzyskie;124;28;152;1.01;0.23;1.24;1;0;1;91;0;0;321;158;163;0;t26;2023-03-14
warmiñsko-mazurskie;150;57;207;1.06;0.40;1.46;0;0;0;216;0;0;664;232;432;0;t28;2023-03-14
wielkopolskie;221;88;309;0.63;0.25;0.88;0;0;0;222;0;0;776;332;440;4;t30;2023-03-14
zachodniopomorskie;157;72;229;0.93;0.43;1.35;0;0;0;198;0;0;578;233;345;0;t32;2023-03-14
