wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;5894;670;6564;1.54;0.17;1.71;1;0;1;462;19888;91748;42701;7305;34871;525;t00;2022-02-27
dolnoœl¹skie;419;34;453;1.45;0.12;1.56;0;0;0;21;1240;6559;2478;506;1951;21;t02;2022-02-27
kujawsko-pomorskie;543;71;614;2.62;0.34;2.97;0;0;0;43;2136;8182;2652;673;1941;38;t04;2022-02-27
lubelskie;208;27;235;0.99;0.13;1.12;0;0;0;24;1109;4359;1962;256;1696;10;t06;2022-02-27
lubuskie;281;32;313;2.78;0.32;3.10;0;0;0;3;711;4254;1360;353;983;24;t08;2022-02-27
³ódzkie;346;45;391;1.41;0.18;1.60;0;0;0;25;1287;5013;3047;453;2562;32;t10;2022-02-27
ma³opolskie;314;23;337;0.92;0.07;0.99;0;0;0;33;808;5264;2771;369;2380;22;t12;2022-02-27
mazowieckie;1097;120;1217;2.02;0.22;2.24;1;0;1;44;2913;16350;7203;1351;5719;133;t14;2022-02-27
opolskie;131;14;145;1.34;0.14;1.48;0;0;0;92;342;2026;972;159;805;8;t16;2022-02-27
podkarpackie;83;15;98;0.39;0.07;0.46;0;0;0;7;320;1892;1757;114;1639;4;t18;2022-02-27
podlaskie;106;13;119;0.90;0.11;1.01;0;0;0;2;470;2267;1038;151;878;9;t20;2022-02-27
pomorskie;441;40;481;1.88;0.17;2.05;0;0;0;14;1212;5175;3326;549;2720;57;t22;2022-02-27
œl¹skie;364;37;401;0.81;0.08;0.89;0;0;0;33;1284;5901;4866;461;4356;49;t24;2022-02-27
œwiêtokrzyskie;173;10;183;1.41;0.08;1.49;0;0;0;1;659;2743;1100;201;887;12;t26;2022-02-27
warmiñsko-mazurskie;219;47;266;1.54;0.33;1.87;0;0;0;9;1106;3673;1214;290;921;3;t28;2022-02-27
wielkopolskie;718;84;802;2.05;0.24;2.29;0;0;0;27;2980;12364;3723;871;2800;52;t30;2022-02-27
zachodniopomorskie;404;57;461;2.39;0.34;2.72;0;0;0;84;1249;5377;1994;489;1466;39;t32;2022-02-27
