wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;625;71;696;0.16;0.02;0.18;3;1;2;824;5;0;5238;742;4489;7;t00;2022-06-27
dolnoœl¹skie;54;4;58;0.19;0.01;0.20;0;0;0;63;0;0;278;59;219;0;t02;2022-06-27
kujawsko-pomorskie;29;3;32;0.14;0.01;0.15;0;0;0;41;2;0;158;33;125;0;t04;2022-06-27
lubelskie;17;4;21;0.08;0.02;0.10;0;0;0;59;0;0;528;24;504;0;t06;2022-06-27
lubuskie;14;4;18;0.14;0.04;0.18;0;0;0;17;0;0;89;19;70;0;t08;2022-06-27
³ódzkie;38;1;39;0.16;0.00;0.16;0;0;0;47;0;0;223;43;179;1;t10;2022-06-27
ma³opolskie;58;5;63;0.17;0.01;0.18;0;0;0;82;0;0;410;65;345;0;t12;2022-06-27
mazowieckie;142;17;159;0.26;0.03;0.29;0;0;0;164;0;0;1125;171;951;3;t14;2022-06-27
opolskie;12;1;13;0.12;0.01;0.13;0;0;0;18;0;0;143;13;130;0;t16;2022-06-27
podkarpackie;21;2;23;0.10;0.01;0.11;0;0;0;21;1;0;259;29;230;0;t18;2022-06-27
podlaskie;14;1;15;0.12;0.01;0.13;0;0;0;35;1;0;106;17;89;0;t20;2022-06-27
pomorskie;32;7;39;0.14;0.03;0.17;2;1;1;45;0;0;214;39;175;0;t22;2022-06-27
œl¹skie;65;7;72;0.14;0.02;0.16;1;0;1;86;1;0;365;77;287;1;t24;2022-06-27
œwiêtokrzyskie;29;2;31;0.24;0.02;0.25;0;0;0;38;0;0;277;32;244;1;t26;2022-06-27
warmiñsko-mazurskie;11;3;14;0.08;0.02;0.10;0;0;0;27;0;0;290;15;275;0;t28;2022-06-27
wielkopolskie;35;5;40;0.10;0.01;0.11;0;0;0;52;0;0;270;40;230;0;t30;2022-06-27
zachodniopomorskie;33;5;38;0.19;0.03;0.22;0;0;0;27;0;0;176;45;131;0;t32;2022-06-27
