wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;44;9;53;0.01;0.00;0.01;0;0;0;0;0;0;489;54;435;0;t00;2023-11-01
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;1;1;0;0;t02;2023-11-01
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;2;2;0;0;t04;2023-11-01
lubelskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;9;3;6;0;t06;2023-11-01
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t08;2023-11-01
³ódzkie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;5;2;3;0;t10;2023-11-01
ma³opolskie;2;1;3;0.01;0.00;0.01;0;0;0;0;0;0;9;3;6;0;t12;2023-11-01
mazowieckie;11;2;13;0.02;0.00;0.02;0;0;0;0;0;0;316;13;303;0;t14;2023-11-01
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t16;2023-11-01
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;3;1;2;0;t18;2023-11-01
podlaskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;18;2;16;0;t20;2023-11-01
pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;14;2;12;0;t22;2023-11-01
œl¹skie;1;2;3;0.00;0.00;0.01;0;0;0;0;0;0;18;3;15;0;t24;2023-11-01
œwiêtokrzyskie;6;0;6;0.05;0;0.05;0;0;0;0;0;0;6;6;0;0;t26;2023-11-01
warmiñsko-mazurskie;5;0;5;0.04;0;0.04;0;0;0;0;0;0;28;6;22;0;t28;2023-11-01
wielkopolskie;3;1;4;0.01;0.00;0.01;0;0;0;0;0;0;23;4;19;0;t30;2023-11-01
zachodniopomorskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;9;3;6;0;t32;2023-11-01
