wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;34;6;40;0.01;0.00;0.01;0;0;0;1;0;0;569;41;527;1;t00;2024-11-02
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2024-11-02
kujawsko-pomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;4;2;2;0;t04;2024-11-02
lubelskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;7;3;4;0;t06;2024-11-02
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;2;1;1;0;t08;2024-11-02
³ódzkie;6;1;7;0.02;0.00;0.03;0;0;0;0;0;0;15;7;8;0;t10;2024-11-02
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;30;1;28;1;t12;2024-11-02
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;331;3;328;0;t14;2024-11-02
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t16;2024-11-02
podkarpackie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;5;2;3;0;t18;2024-11-02
podlaskie;1;2;3;0.01;0.02;0.03;0;0;0;0;0;0;33;3;30;0;t20;2024-11-02
pomorskie;0;2;2;0;0.01;0.01;0;0;0;0;0;0;14;2;12;0;t22;2024-11-02
œl¹skie;4;0;4;0.01;0;0.01;0;0;0;1;0;0;33;4;29;0;t24;2024-11-02
œwiêtokrzyskie;2;1;3;0.02;0.01;0.02;0;0;0;0;0;0;14;4;10;0;t26;2024-11-02
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;7;1;6;0;t28;2024-11-02
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;16;2;14;0;t30;2024-11-02
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;8;4;4;0;t32;2024-11-02
