wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;11423;1314;12737;2.98;0.34;3.32;199;54;145;13818;9870;75180;74365;13745;59625;995;t00;2022-03-04
dolnoœl¹skie;854;93;947;2.95;0.32;3.27;10;3;7;846;751;5454;4897;1027;3805;65;t02;2022-03-04
kujawsko-pomorskie;1072;137;1209;5.18;0.66;5.84;9;3;6;1241;1061;6379;4988;1285;3612;91;t04;2022-03-04
lubelskie;647;65;712;3.08;0.31;3.39;2;0;2;912;410;3430;4233;781;3412;40;t06;2022-03-04
lubuskie;716;81;797;7.09;0.80;7.89;4;2;2;568;492;3404;2938;850;2026;62;t08;2022-03-04
³ódzkie;539;66;605;2.20;0.27;2.47;24;11;13;765;496;3558;4529;687;3796;46;t10;2022-03-04
ma³opolskie;528;52;580;1.55;0.15;1.70;13;2;11;816;559;4508;4822;620;4143;59;t12;2022-03-04
mazowieckie;1823;184;2007;3.36;0.34;3.70;17;10;7;1970;1703;14344;11810;2179;9427;204;t14;2022-03-04
opolskie;207;31;238;2.11;0.32;2.43;4;0;4;291;137;1555;1507;259;1233;15;t16;2022-03-04
podkarpackie;118;14;132;0.56;0.07;0.62;20;2;18;224;156;1425;2785;153;2623;9;t18;2022-03-04
podlaskie;253;31;284;2.15;0.26;2.41;4;0;4;490;202;2193;1913;321;1567;25;t20;2022-03-04
pomorskie;596;76;672;2.54;0.32;2.86;15;0;15;786;572;4378;4242;726;3424;92;t22;2022-03-04
œl¹skie;658;77;735;1.46;0.17;1.63;28;9;19;1015;727;4709;7242;797;6381;64;t24;2022-03-04
œwiêtokrzyskie;376;31;407;3.06;0.25;3.31;8;0;8;497;261;2201;2080;445;1611;24;t26;2022-03-04
warmiñsko-mazurskie;519;68;587;3.65;0.48;4.13;13;6;7;665;433;2989;2906;641;2242;23;t28;2022-03-04
wielkopolskie;1574;187;1761;4.50;0.53;5.03;19;5;14;1663;1228;9124;7175;1843;5241;91;t30;2022-03-04
zachodniopomorskie;861;120;981;5.08;0.71;5.79;9;1;8;1039;651;5070;4364;1042;3247;75;t32;2022-03-04
