wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2617;678;3295;0.68;0.18;0.86;45;14;31;5630;0;0;15596;3589;11964;43;t00;2022-10-10
dolnoœl¹skie;178;49;227;0.61;0.17;0.78;4;2;2;266;0;0;770;237;533;0;t02;2022-10-10
kujawsko-pomorskie;155;41;196;0.75;0.20;0.95;0;0;0;366;0;0;956;212;740;4;t04;2022-10-10
lubelskie;226;40;266;1.07;0.19;1.26;1;0;1;461;0;0;1399;297;1097;5;t06;2022-10-10
lubuskie;65;11;76;0.64;0.11;0.75;0;0;0;142;0;0;331;80;250;1;t08;2022-10-10
³ódzkie;155;33;188;0.63;0.13;0.77;5;2;3;377;0;0;753;199;554;0;t10;2022-10-10
ma³opolskie;193;46;239;0.57;0.13;0.70;6;5;1;516;0;0;1105;256;844;5;t12;2022-10-10
mazowieckie;351;84;435;0.65;0.15;0.80;7;1;6;774;0;0;2410;481;1924;5;t14;2022-10-10
opolskie;79;10;89;0.81;0.10;0.91;1;0;1;131;0;0;471;96;375;0;t16;2022-10-10
podkarpackie;103;30;133;0.48;0.14;0.63;1;0;1;221;0;0;724;144;580;0;t18;2022-10-10
podlaskie;86;25;111;0.73;0.21;0.94;4;1;3;251;0;0;584;117;465;2;t20;2022-10-10
pomorskie;123;39;162;0.52;0.17;0.69;1;0;1;279;0;0;737;174;553;10;t22;2022-10-10
œl¹skie;311;103;414;0.69;0.23;0.92;8;0;8;762;0;0;1711;436;1270;5;t24;2022-10-10
œwiêtokrzyskie;124;29;153;1.01;0.24;1.24;2;1;1;244;0;0;639;164;475;0;t26;2022-10-10
warmiñsko-mazurskie;112;33;145;0.79;0.23;1.02;2;2;0;213;0;0;801;175;625;1;t28;2022-10-10
wielkopolskie;203;67;270;0.58;0.19;0.77;2;0;2;387;0;0;1131;305;822;4;t30;2022-10-10
zachodniopomorskie;117;32;149;0.69;0.19;0.88;1;0;1;238;0;0;523;155;368;0;t32;2022-10-10
