wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;99;10;109;0.03;0.00;0.03;0;0;0;4;0;0;1981;122;1853;6;t00;2022-12-04
dolnoœl¹skie;6;1;7;0.02;0.00;0.02;0;0;0;1;0;0;86;10;75;1;t02;2022-12-04
kujawsko-pomorskie;5;1;6;0.02;0.00;0.03;0;0;0;0;0;0;50;6;44;0;t04;2022-12-04
lubelskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;235;6;229;0;t06;2022-12-04
lubuskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;34;2;32;0;t08;2022-12-04
³ódzkie;6;1;7;0.02;0.00;0.03;0;0;0;0;0;0;82;7;75;0;t10;2022-12-04
ma³opolskie;9;0;9;0.03;0;0.03;0;0;0;0;0;0;128;9;118;1;t12;2022-12-04
mazowieckie;24;1;25;0.04;0.00;0.05;0;0;0;1;0;0;471;26;444;1;t14;2022-12-04
opolskie;3;0;3;0.03;0;0.03;0;0;0;0;0;0;49;4;44;1;t16;2022-12-04
podkarpackie;9;2;11;0.04;0.01;0.05;0;0;0;0;0;0;135;11;123;1;t18;2022-12-04
podlaskie;1;0;1;0.01;0;0.01;0;0;0;1;0;0;48;2;46;0;t20;2022-12-04
pomorskie;7;1;8;0.03;0.00;0.03;0;0;0;0;0;0;103;10;93;0;t22;2022-12-04
œl¹skie;8;1;9;0.02;0.00;0.02;0;0;0;0;0;0;157;10;146;1;t24;2022-12-04
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;103;4;99;0;t26;2022-12-04
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;60;0;60;0;t28;2022-12-04
wielkopolskie;4;0;4;0.01;0;0.01;0;0;0;1;0;0;79;4;75;0;t30;2022-12-04
zachodniopomorskie;4;2;6;0.02;0.01;0.04;0;0;0;0;0;0;52;7;45;0;t32;2022-12-04
